permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,140.011,USD,BITCOIN,1.0,,,1.0,2800.22,20.0,-20.0,-140.011,SLD,BTCUSD_okcoinCNY,USD,20160416 07:05:58 EST,,0.0,99859.989,1943995.6,99719.978,2800.22,100000.0,100000.0,-140.011
2,Paper,Paper,140.0125,USD,BITCOIN,2.0,,,1.0,2800.25,40.0,20.0,-140.6125,BOT,BTCUSD_okcoinCNY,USD,20160416 07:28:38 EST,,-0.600000000004,99719.3765,1943995.6,99579.364,2800.25,99999.4,99999.4,-140.6125
3,Paper,Paper,139.9945,USD,BITCOIN,3.0,,,1.0,2799.89,40.0,-20.0,-147.1945,SLD,BTCUSD_okcoinCNY,USD,20160416 07:41:40 EST,,-7.2,99572.182,1943995.6,99432.1875,2799.89,99992.2,99992.2,-147.1945
4,Paper,Paper,139.54,USD,BITCOIN,4.0,,,1.0,2790.8,40.0,20.0,42.26,BOT,BTCUSD_okcoinCNY,USD,20160416 08:05:40 EST,,181.8,99614.442,1943995.6,99474.902,2790.8,100174.0,100174.0,42.26
5,Paper,Paper,139.389,USD,BITCOIN,5.0,,,1.0,2787.78,40.0,-20.0,-199.789,SLD,BTCUSD_okcoinCNY,USD,20160416 08:32:03 EST,,-60.4,99414.653,1943995.6,99275.264,2787.78,100113.6,100113.6,-199.789
6,Paper,Paper,139.304,USD,BITCOIN,6.0,,,1.0,2786.08,40.0,20.0,-105.304,BOT,BTCUSD_okcoinCNY,USD,20160416 08:44:43 EST,,34.0,99309.349,1943995.6,99170.045,2786.08,100147.6,100147.6,-105.304
7,Paper,Paper,139.0585,USD,BITCOIN,7.0,,,1.0,2781.17,40.0,-20.0,-237.2585,SLD,BTCUSD_okcoinCNY,USD,20160416 09:21:53 EST,,-98.2,99072.0905,1943995.6,98933.032,2781.17,100049.4,100049.4,-237.2585
8,Paper,Paper,139.4035,USD,BITCOIN,8.0,,,1.0,2788.07,40.0,20.0,-277.4035,BOT,BTCUSD_okcoinCNY,USD,20160416 10:28:30 EST,,-138.0,98794.687,1943995.6,98655.2835,2788.07,99911.4,99911.4,-277.4035
9,Paper,Paper,139.421,USD,BITCOIN,9.0,,,1.0,2788.42,40.0,-20.0,-132.421,SLD,BTCUSD_okcoinCNY,USD,20160416 10:53:22 EST,,7.0,98662.266,1943995.6,98522.845,2788.42,99918.4,99918.4,-132.421
10,Paper,Paper,139.478,USD,BITCOIN,10.0,,,1.0,2789.56,40.0,20.0,-162.278,BOT,BTCUSD_okcoinCNY,USD,20160416 11:06:02 EST,,-22.8,98499.988,1943995.6,98360.51,2789.56,99895.6,99895.6,-162.278
11,Paper,Paper,139.499,USD,BITCOIN,11.0,,,1.0,2789.98,40.0,-20.0,-131.099,SLD,BTCUSD_okcoinCNY,USD,20160416 11:17:54 EST,,8.4,98368.889,1943995.6,98229.39,2789.98,99904.0,99904.0,-131.099
12,Paper,Paper,139.5135,USD,BITCOIN,12.0,,,1.0,2790.27,40.0,20.0,-145.3135,BOT,BTCUSD_okcoinCNY,USD,20160416 11:30:06 EST,,-5.8,98223.5755,1943995.6,98084.062,2790.27,99898.2,99898.2,-145.3135
13,Paper,Paper,139.479,USD,BITCOIN,13.0,,,1.0,2789.58,40.0,-20.0,-153.279,SLD,BTCUSD_okcoinCNY,USD,20160416 12:20:09 EST,,-13.8,98070.2965,1943995.6,97930.8175,2789.58,99884.4,99884.4,-153.279
14,Paper,Paper,139.455,USD,BITCOIN,14.0,,,1.0,2789.1,40.0,20.0,-129.855,BOT,BTCUSD_okcoinCNY,USD,20160416 12:30:54 EST,,9.6,97940.4415,1943995.6,97800.9865,2789.1,99894.0,99894.0,-129.855
15,Paper,Paper,139.4745,USD,BITCOIN,15.0,,,1.0,2789.49,40.0,-20.0,-131.6745,SLD,BTCUSD_okcoinCNY,USD,20160416 12:43:29 EST,,7.8,97808.767,1943995.6,97669.2925,2789.49,99901.8,99901.8,-131.6745
16,Paper,Paper,139.54,USD,BITCOIN,16.0,,,1.0,2790.8,40.0,20.0,-165.74,BOT,BTCUSD_okcoinCNY,USD,20160416 13:20:35 EST,,-26.2,97643.027,1943995.6,97503.487,2790.8,99875.6,99875.6,-165.74
17,Paper,Paper,139.3195,USD,BITCOIN,17.0,,,1.0,2786.39,40.0,-20.0,-227.5195,SLD,BTCUSD_okcoinCNY,USD,20160416 13:42:33 EST,,-88.2,97415.5075,1943995.6,97276.188,2786.39,99787.4,99787.4,-227.5195
18,Paper,Paper,139.367,USD,BITCOIN,18.0,,,1.0,2787.34,40.0,20.0,-158.367,BOT,BTCUSD_okcoinCNY,USD,20160416 14:06:44 EST,,-19.0,97257.1405,1943995.6,97117.7735,2787.34,99768.4,99768.4,-158.367
19,Paper,Paper,139.44,USD,BITCOIN,19.0,,,1.0,2788.8,40.0,-20.0,-110.24,SLD,BTCUSD_okcoinCNY,USD,20160416 14:19:32 EST,,29.2,97146.9005,1943995.6,97007.4605,2788.8,99797.6,99797.6,-110.24
20,Paper,Paper,139.3635,USD,BITCOIN,20.0,,,1.0,2787.27,40.0,20.0,-108.7635,BOT,BTCUSD_okcoinCNY,USD,20160416 14:54:31 EST,,30.6,97038.137,1943995.6,96898.7735,2787.27,99828.2,99828.2,-108.7635
21,Paper,Paper,139.2825,USD,BITCOIN,21.0,,,1.0,2785.65,40.0,-20.0,-171.6825,SLD,BTCUSD_okcoinCNY,USD,20160416 15:06:53 EST,,-32.4,96866.4545,1943995.6,96727.172,2785.65,99795.8,99795.8,-171.6825
22,Paper,Paper,139.1955,USD,BITCOIN,22.0,,,1.0,2783.91,40.0,20.0,-104.3955,BOT,BTCUSD_okcoinCNY,USD,20160416 15:18:50 EST,,34.8,96762.059,1943995.6,96622.8635,2783.91,99830.6,99830.6,-104.3955
23,Paper,Paper,139.278,USD,BITCOIN,23.0,,,1.0,2785.56,40.0,-20.0,-106.278,SLD,BTCUSD_okcoinCNY,USD,20160416 16:03:43 EST,,33.0,96655.781,1943995.6,96516.503,2785.56,99863.6,99863.6,-106.278
