Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160323 05:41:15 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160323 05:41:15 EST,paperUSD,19998.0,20000.0,385937.248,0,-2.0,0.0,USD
20160323 12:39:46 EST,paperUSD,20083.472,20087.472,399912.528,0,83.472,87.472,USD
20160323 12:39:46 EST,paperUSD,20081.472,20087.472,357986.688,0,81.472,87.472,USD
20160323 12:55:39 EST,paperUSD,20090.208,20098.208,385947.984,0,90.208,98.208,USD
20160323 13:11:25 EST,paperUSD,20086.712,20096.712,399921.768,0,86.712,96.712,USD
20160323 13:11:25 EST,paperUSD,20084.712,20096.712,385947.984,0,84.712,96.712,USD
20160323 14:00:08 EST,paperUSD,20083.416,20097.416,399921.064,0,83.416,97.416,USD
20160323 14:00:08 EST,paperUSD,20081.416,20097.416,385947.984,0,81.416,97.416,USD
20160323 14:15:31 EST,paperUSD,20075.192,20093.192,399916.84,0,75.192,93.192,USD
20160323 14:15:31 EST,paperUSD,20073.192,20093.192,371979.128,0,73.192,93.192,USD
20160323 14:30:32 EST,paperUSD,20065.384,20087.384,399922.648,0,65.384,87.384,USD
20160323 14:30:32 EST,paperUSD,20063.384,20087.384,385950.888,0,63.384,87.384,USD
20160323 14:46:53 EST,paperUSD,20044.664,20070.664,399905.928,0,44.664,70.664,USD
20160323 14:46:53 EST,paperUSD,20042.664,20070.664,385950.888,0,42.664,70.664,USD
20160323 15:03:12 EST,paperUSD,20036.176,20066.176,399910.416,0,36.176,66.176,USD
20160323 15:03:12 EST,paperUSD,20034.176,20066.176,385950.888,0,34.176,66.176,USD
20160323 15:32:22 EST,paperUSD,20032.264,20066.264,399910.504,0,32.264,66.264,USD
20160323 16:01:46 EST,paperUSD,20030.264,20066.264,371985.288,0,30.264,66.264,USD
20160323 16:16:38 EST,paperUSD,20029.144,20067.144,399911.384,0,29.144,67.144,USD
20160323 16:16:38 EST,paperUSD,20027.144,20067.144,371985.288,0,27.144,67.144,USD
20160323 16:31:55 EST,paperUSD,20029.72,20071.72,399906.808,0,29.72,71.72,USD
20160323 16:31:55 EST,paperUSD,20027.72,20071.72,385946.048,0,27.72,71.72,USD
20160323 16:44:40 EST,paperUSD,20025.72,20071.72,399906.808,0,25.72,71.72,USD
20160323 16:59:22 EST,paperUSD,20023.72,20071.72,385948.864,0,23.72,71.72,USD
20160323 17:15:35 EST,paperUSD,20021.72,20071.72,330116.032,0,21.72,71.72,USD
20160323 17:34:01 EST,paperUSD,20001.416,20053.416,399925.112,0,1.41599999999,53.416,USD
20160323 17:34:01 EST,paperUSD,19999.416,20053.416,358039.664,0,-0.58400000001,53.416,USD
20160323 17:49:12 EST,paperUSD,19987.648,20043.648,399915.344,0,-12.352,43.648,USD
20160323 17:49:12 EST,paperUSD,19985.648,20043.648,385956.784,0,-14.352,43.648,USD
20160323 18:04:34 EST,paperUSD,19977.84,20037.84,399921.152,0,-22.16,37.84,USD
20160323 18:04:34 EST,paperUSD,19975.84,20037.84,371992.416,0,-24.16,37.84,USD
20160323 18:20:37 EST,paperUSD,19970.848,20034.848,399918.16,0,-29.152,34.848,USD
20160323 18:20:37 EST,paperUSD,19968.848,20034.848,385955.288,0,-31.152,34.848,USD
20160323 18:35:05 EST,paperUSD,19963.152,20031.152,399921.856,0,-36.848,31.152,USD
20160323 18:49:25 EST,paperUSD,19961.152,20031.152,330121.136,0,-38.848,31.152,USD
20160323 19:03:19 EST,paperUSD,19957.392,20029.392,399923.616,0,-42.608,29.392,USD
20160323 19:03:19 EST,paperUSD,19955.392,20029.392,358042.128,0,-44.608,29.392,USD
20160323 19:16:45 EST,paperUSD,19952.336,20028.336,399922.56,0,-47.664,28.336,USD
20160323 19:48:17 EST,paperUSD,19950.336,20028.336,385964.616,0,-49.664,28.336,USD
20160323 20:04:11 EST,paperUSD,19944.464,20024.464,399926.432,0,-55.536,24.464,USD
20160323 20:48:44 EST,paperUSD,19942.464,20024.464,385969.016,0,-57.536,24.464,USD
