trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-413.434,20160511 10:39:24 EST,20160511 10:39:24 EST,20160511 10:39:24 EST,3360.5,,#Belgium20,short,,20160511 05:37:04 EST,closed,20160511 05:37:04 EST,3356.5,,,2.0,2.0,,#Belgium20,,-400.0,2.0,USD,99593.279,13.434,2336050.0,99593.279,99600.0,,99600.0,
2.0,-413.434,20160511 12:06:53 EST,20160511 12:06:53 EST,20160511 12:06:53 EST,3356.5,,#Belgium20,long,,20160511 10:39:24 EST,closed,20160511 10:39:24 EST,3360.5,,,2.0,2.0,,#Belgium20,,-400.0,-2.0,USD,99186.566,13.434,2671700.0,99186.566,99200.0,,99200.0,
3.0,916.5926,20160511 22:35:15 EST,20160511 22:35:15 EST,20160511 22:35:15 EST,3347.2,,#Belgium20,short,,20160511 12:06:53 EST,closed,20160511 12:06:53 EST,3356.5,,,2.0,2.0,,#Belgium20,,930.0,2.0,USD,100109.8716,13.4074,3006420.0,100109.8716,100130.0,,100130.0,
4.0,-1013.3688,20160512 02:16:19 EST,20160512 02:16:19 EST,20160512 02:16:19 EST,3337.2,,#Belgium20,long,,20160511 22:35:15 EST,closed,20160511 22:35:15 EST,3347.2,,,2.0,2.0,,#Belgium20,,-1000.0,-2.0,USD,99103.1972,13.3688,3340140.0,99103.1972,99130.0,,99130.0,
5.0,-2093.3904,20160512 03:40:43 EST,20160512 03:40:43 EST,20160512 03:40:43 EST,3358.0,,#Belgium20,short,,20160512 02:16:19 EST,closed,20160512 02:16:19 EST,3337.2,,,2.0,2.0,,#Belgium20,,-2080.0,2.0,USD,97016.4812,13.3904,3675940.0,97016.4812,97050.0,,97050.0,
6.0,3126.5052,20160512 05:14:04 EST,20160512 05:14:04 EST,20160512 05:14:04 EST,3389.4,,#Belgium20,long,,20160512 03:40:43 EST,closed,20160512 03:40:43 EST,3358.0,,,2.0,2.0,,#Belgium20,,3140.0,-2.0,USD,100149.7024,13.4948,4014880.0,100149.7024,100190.0,,100190.0,
7.0,-1423.5858,20160512 06:57:18 EST,20160512 06:57:18 EST,20160512 06:57:18 EST,3403.5,,#Belgium20,short,,20160512 05:14:04 EST,closed,20160512 05:14:04 EST,3389.4,,,2.0,2.0,,#Belgium20,,-1410.0,2.0,USD,98732.8954,13.5858,4355230.0,98732.8954,98780.0,,98780.0,
8.0,3216.4426,20160512 10:33:09 EST,20160512 10:33:09 EST,20160512 10:33:09 EST,3373.2,,#Belgium20,short,,20160512 08:09:50 EST,closed,20160512 08:09:50 EST,3405.5,,,2.0,2.0,,#Belgium20,,3230.0,2.0,USD,101956.149,13.5574,4692550.0,101956.149,102010.0,,102010.0,
9.0,-2543.4422,20160512 11:05:22 EST,20160512 11:05:22 EST,20160512 11:05:22 EST,3347.9,,#Belgium20,long,,20160512 10:33:09 EST,closed,20160512 10:33:09 EST,3373.2,,,2.0,2.0,,#Belgium20,,-2530.0,-2.0,USD,99419.4532,13.4422,5027340.0,99419.4532,99480.0,,99480.0,
10.0,1096.6306,20160513 04:29:42 EST,20160513 04:29:42 EST,20160513 04:29:42 EST,3336.8,,#Belgium20,short,,20160512 11:05:22 EST,closed,20160512 11:05:22 EST,3347.9,,,2.0,2.0,,#Belgium20,,1110.0,2.0,USD,100522.7796,13.3694,5361020.0,100522.7796,100590.0,,100590.0,
11.0,-483.3378,20160513 05:13:50 EST,20160513 05:13:50 EST,20160513 05:13:50 EST,3332.1,,#Belgium20,long,,20160513 04:29:42 EST,closed,20160513 04:29:42 EST,3336.8,,,2.0,2.0,,#Belgium20,,-470.0,-2.0,USD,100046.1154,13.3378,5694230.0,100046.1154,100120.0,,100120.0,
12.0,336.6342,20160513 06:59:41 EST,20160513 06:59:41 EST,20160513 06:59:41 EST,3343.2,,#Belgium20,long,,20160513 06:02:46 EST,closed,20160513 06:02:46 EST,3339.7,,,2.0,2.0,,#Belgium20,,350.0,-2.0,USD,100389.429,13.3658,6028550.0,100389.429,100470.0,,100470.0,
13.0,-483.3822,20160513 08:21:30 EST,20160513 08:21:30 EST,20160513 08:21:30 EST,3347.9,,#Belgium20,short,,20160513 06:59:41 EST,closed,20160513 06:59:41 EST,3343.2,,,2.0,2.0,,#Belgium20,,-470.0,2.0,USD,99912.7332,13.3822,6363340.0,99912.7332,100000.0,,100000.0,
14.0,2526.5576,20160513 18:56:05 EST,20160513 18:56:05 EST,20160513 18:56:05 EST,3373.3,,#Belgium20,long,,20160513 08:21:30 EST,closed,20160513 08:21:30 EST,3347.9,,,2.0,2.0,,#Belgium20,,2540.0,-2.0,USD,102445.9866,13.4424,6700670.0,102445.9866,102540.0,,102540.0,
