Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160323 00:32:18 EST,paperUSD,20000.0,20000.0,400000.0,0.0,0.0,0.0,USD,,,
20160323 00:32:18 EST,paperUSD,19998.0,20000.0,388795.0,0.0,-2.0,0.0,USD,,,
20160323 00:32:21 EST,paperUSD,19996.0,20000.0,377711.84,0.0,-4.0,0.0,USD,,,
20160323 00:32:26 EST,paperUSD,19994.0,20000.0,363510.24,0.0,-6.0,0.0,USD,,,
20160323 00:32:31 EST,paperUSD,19992.0,20000.0,353643.61806,0.0,-8.0,0.0,USD,,,
20160323 00:32:49 EST,paperUSD,19990.0,20000.0,343750.39406,0.0,-10.0,0.0,USD,,,
20160323 00:32:59 EST,paperUSD,19988.0,20000.0,336134.89406,0.0,-12.0,0.0,USD,,,
20160323 00:33:02 EST,paperUSD,19986.0,20000.0,326356.3609,0.0,-14.0,0.0,USD,,,
20160323 00:33:06 EST,paperUSD,19984.0,20000.0,319699.1609,0.0,-16.0,0.0,USD,,,
20160323 00:33:08 EST,paperUSD,19982.0,20000.0,312138.9929,0.0,-18.0,0.0,USD,,,
20160323 00:33:11 EST,paperUSD,19980.0,20000.0,301990.0409,0.0,-20.0,0.0,USD,,,
20160323 00:33:13 EST,paperUSD,19978.0,20000.0,290858.51595,0.0,-22.0,0.0,USD,,,
20160323 00:33:14 EST,paperUSD,19976.0,20000.0,276813.09995,0.0,-24.0,0.0,USD,,,
20160323 00:33:16 EST,paperUSD,19974.0,20000.0,265758.66131,0.0,-26.0,0.0,USD,,,
20160323 00:33:19 EST,paperUSD,19972.0,20000.0,258225.42131,0.0,-28.0,0.0,USD,,,
20160323 00:33:21 EST,paperUSD,19970.0,20000.0,251494.72131,0.0,-30.0,0.0,USD,,,
20160323 00:35:03 EST,paperUSD,19969.0,20001.0,259109.22131,0.0,-31.0,1.0,USD,,,
20160323 00:35:03 EST,paperUSD,19967.0,20001.0,251494.72131,0.0,-33.0,1.0,USD,,,
20160323 00:35:18 EST,paperUSD,19964.12,20000.12,265539.25731,0.0,-35.88,0.120000000001,USD,,,
20160323 00:35:18 EST,paperUSD,19962.12,20000.12,251494.72131,0.0,-37.88,0.120000000001,USD,,,
20160323 00:39:20 EST,paperUSD,19958.56845,19998.56845,262627.79781,0.0,-41.43155,-1.43155,USD,,,
20160323 00:39:20 EST,paperUSD,19956.56845,19998.56845,251494.72131,0.0,-43.43155,-1.43155,USD,,,
20160323 00:41:24 EST,paperUSD,19957.38445,20001.38445,261646.48931,0.0,-42.61555,1.38445,USD,,,
20160323 00:41:24 EST,paperUSD,19955.38445,20001.38445,251494.72131,0.0,-44.61555,1.38445,USD,,,
20160323 00:43:33 EST,paperUSD,19948.63245,19996.63245,265544.00931,0.0,-51.36755,-3.36755,USD,,,
20160323 00:43:33 EST,paperUSD,19946.63245,19996.63245,251494.72131,0.0,-53.36755,-3.36755,USD,,,
20160323 00:45:10 EST,paperUSD,19946.21645,19998.21645,261389.52931,0.0,-53.78355,-1.78355,USD,,,
20160323 00:45:10 EST,paperUSD,19944.21645,19998.21645,251494.72131,0.0,-55.78355,-1.78355,USD,,,
20160323 00:45:15 EST,paperUSD,19936.41645,19992.41645,259103.42131,0.0,-63.58355,-7.58355,USD,,,
20160323 00:45:15 EST,paperUSD,19934.41645,19992.41645,251494.72131,0.0,-65.58355,-7.58355,USD,,,
20160323 00:47:40 EST,paperUSD,19931.9933,19991.9933,262627.37466,0.0,-68.0067,-8.0067,USD,,,
20160323 00:47:40 EST,paperUSD,19929.9933,19991.9933,251494.72131,0.0,-70.0067,-8.0067,USD,,,
20160323 00:51:44 EST,paperUSD,19926.1453,19990.1453,261648.33731,0.0,-73.8547,-9.8547,USD,,,
20160323 00:51:44 EST,paperUSD,19924.1453,19990.1453,251494.72131,0.0,-75.8547,-9.8547,USD,,,
20160323 00:53:24 EST,paperUSD,19921.8813,19989.8813,261389.79331,0.0,-78.1187,-10.1187,USD,,,
20160323 00:53:24 EST,paperUSD,19919.8813,19989.8813,251494.72131,0.0,-80.1187,-10.1187,USD,,,
20160323 00:53:57 EST,paperUSD,19916.4733,19988.4733,259029.36931,0.0,-83.5267,-11.5267,USD,,,
20160323 00:53:57 EST,paperUSD,19914.4733,19988.4733,251494.72131,0.0,-85.5267,-11.5267,USD,,,
20160323 00:58:00 EST,paperUSD,19912.33225,19988.33225,262627.51571,0.0,-87.66775,-11.66775,USD,,,
20160323 00:58:00 EST,paperUSD,19910.33225,19988.33225,251494.72131,0.0,-89.66775,-11.66775,USD,,,
20160323 00:59:34 EST,paperUSD,19901.38025,19981.38025,258158.87331,0.0,-98.61975,-18.61975,USD,,,
20160323 00:59:34 EST,paperUSD,19899.38025,19981.38025,251494.72131,0.0,-100.61975,-18.61975,USD,,,
20160323 01:02:08 EST,paperUSD,19896.23625,19980.23625,259028.22531,0.0,-103.76375,-19.76375,USD,,,
20160323 01:02:08 EST,paperUSD,19894.23625,19980.23625,251494.72131,0.0,-105.76375,-19.76375,USD,,,
20160323 01:03:43 EST,paperUSD,19884.43625,19972.43625,259111.22131,0.0,-115.56375,-27.56375,USD,,,
