permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,81.873,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160410 20:30:25 EST,,0.0,99998.0,1985590.352,100213.712,81.873,100217.712,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160410 20:30:25 EST,,0.0,99996.0,1958677.136,99959.44,152.916,99967.44,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,81.859,20000.0,0.0,-4.464,SLD,AUD,JPY,20160410 22:53:32 EST,,-2.464,99991.536,1973084.32,99739.264,81.873,99747.264,99997.536,-4.464
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160410 22:54:04 EST,,-2.64,99986.896,2000000.176,99986.896,152.916,99994.896,99994.896,-4.64
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,81.873,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160411 02:14:55 EST,,0.0,99984.896,1985590.528,100200.608,81.873,100212.608,99994.896,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160411 02:14:56 EST,,0.0,99982.896,1958677.312,99946.336,152.916,99962.336,99994.896,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,81.859,20000.0,0.0,-4.464,SLD,AUD,JPY,20160411 09:56:21 EST,,-2.464,99978.432,1973084.496,99726.16,81.873,99742.16,99992.432,-4.464
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160411 09:56:22 EST,,-2.64,99973.792,2000000.352,99973.792,152.916,99989.792,99989.792,-4.64
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,152.931,20000.0,20000.0,-2.0,BOT,GBP,JPY,20160411 21:43:36 EST,,0.0,99971.792,1973084.496,100214.432,152.931,100234.432,99989.792,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,81.859,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160411 21:44:07 EST,,0.0,99969.792,1958677.312,99988.32,81.859,100012.32,99989.792,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,81.873,20000.0,0.0,-4.464,BOT,AUD,JPY,20160412 06:16:21 EST,,-2.464,99965.328,1973086.96,100207.968,81.859,100231.968,99987.328,-4.464
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,152.916,20000.0,0.0,-4.64,SLD,GBP,JPY,20160412 06:16:22 EST,,-2.64,99960.688,2000000.176,99960.688,152.931,99984.688,99984.688,-4.64
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,81.859,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160412 08:18:41 EST,,0.0,99958.688,1985592.992,99734.576,81.859,99762.576,99984.688,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,152.931,20000.0,20000.0,-2.0,BOT,GBP,JPY,20160412 08:18:42 EST,,0.0,99956.688,1958677.136,99975.216,152.931,100007.216,99984.688,-2.0
