Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160425 07:05:24 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160425 07:05:24 EST,paperUSD,99998.0,100000.0,1984565.72,-2.99,-2.0,0.0,USD,99995.01,99999.01,-0.989999999997
20160425 07:09:28 EST,paperUSD,99996.0,100000.0,1964042.3,-1.65999999999,-4.0,0.0,USD,99994.34,100002.34,2.34000000001
20160520 08:23:05 EST,paperUSD,101064.64,101070.64,1964042.3,-496.3,1064.64,1070.64,USD,100568.34,100578.34,-492.3
20160520 08:23:07 EST,paperUSD,100573.58,100581.58,1964042.3,-8.32,573.58,581.58,USD,100565.26,100577.26,-4.32
20160520 10:06:40 EST,paperUSD,100571.58,100581.58,1949671.46,-31.54,571.58,581.58,USD,100540.04,100554.04,-27.54
20160520 10:06:41 EST,paperUSD,100569.58,100581.58,1929607.58,-33.16,569.58,581.58,USD,100536.42,100552.42,-29.16
20160520 11:14:13 EST,paperUSD,100561.82,100575.82,1943969.06,-12.64,561.82,575.82,USD,100549.18,100567.18,-8.64
20160520 11:14:14 EST,paperUSD,100558.38,100574.38,1964019.62,-11.2,558.38,574.38,USD,100547.18,100567.18,-7.2
20160520 12:31:08 EST,paperUSD,100556.38,100574.38,1949661.38,-32.08,556.38,574.38,USD,100524.3,100546.3,-28.08
20160520 12:31:12 EST,paperUSD,100554.38,100574.38,1929607.04,-33.7,554.38,574.38,USD,100520.68,100544.68,-29.7
20160522 19:53:27 EST,paperUSD,100511.34,100533.34,1943928.74,76.46,511.34,533.34,USD,100587.8,100613.8,80.46
20160522 19:53:34 EST,paperUSD,100570.09,100594.09,1963919.72,15.71,570.09,594.09,USD,100585.8,100613.8,19.71
20160522 20:25:02 EST,paperUSD,100568.09,100594.09,1949619.8,0.0500000000014,568.09,594.09,USD,100568.14,100598.14,4.05
20160522 20:25:06 EST,paperUSD,100566.09,100594.09,1929657.08,3.11,566.09,594.09,USD,100569.2,100601.2,7.11
20160522 20:40:05 EST,paperUSD,100545.1,100575.1,1943969.42,36.86,545.1,575.1,USD,100581.96,100615.96,40.86
20160522 20:40:09 EST,paperUSD,100574.105,100606.105,1963945.64,7.475,574.105,606.105,USD,100581.58,100617.58,11.475
20160522 21:09:19 EST,paperUSD,100535.295,100569.295,1963945.64,46.625,535.295,569.295,USD,100581.92,100619.92,50.625
20160522 21:09:40 EST,paperUSD,100583.38,100619.38,1963945.64,-7.96,583.38,619.38,USD,100575.42,100615.42,-3.96
20160522 21:19:48 EST,paperUSD,100589.66,100627.66,1949659.4,-20.38,589.66,627.66,USD,100569.28,100611.28,-16.38
20160522 21:19:53 EST,paperUSD,100573.08,100613.08,1929716.84,-12.28,573.08,613.08,USD,100560.8,100604.8,-8.27999999999
20160522 22:56:49 EST,paperUSD,100590.16,100632.16,1944022.16,-20.56,590.16,632.16,USD,100569.6,100615.6,-16.56
20160522 22:56:50 EST,paperUSD,100570.34,100614.34,1963982.54,-2.74,570.34,614.34,USD,100567.6,100615.6,1.26
20160522 23:40:20 EST,paperUSD,100607.04,100653.04,1978307.48,-37.46,607.04,653.04,USD,100569.58,100617.58,-35.46
20160522 23:40:21 EST,paperUSD,100569.58,100617.58,1998285.5,0.0,569.58,617.58,USD,100569.58,100617.58,0.0
20160523 02:45:32 EST,paperUSD,100567.58,100617.58,1983975.68,-3.26,567.58,617.58,USD,100564.32,100616.32,-1.26
20160523 02:45:32 EST,paperUSD,100565.58,100617.58,1964009.0,-6.88,565.58,617.58,USD,100558.7,100614.7,-2.88
20160523 03:36:44 EST,paperUSD,100563.58,100617.58,1949768.84,-33.34,563.58,617.58,USD,100530.24,100588.24,-29.34
20160523 03:36:47 EST,paperUSD,100561.58,100617.58,1929842.12,-34.78,561.58,617.58,USD,100526.8,100586.8,-30.78
20160523 22:14:27 EST,paperUSD,100490.19,100548.19,1944047.72,75.29,490.19,548.19,USD,100565.48,100627.48,79.29
20160523 22:14:28 EST,paperUSD,100562.53,100622.53,1963920.08,0.950000000001,562.53,622.53,USD,100563.48,100627.48,4.95
20160524 01:19:46 EST,paperUSD,100560.53,100622.53,1949759.3,-33.07,560.53,622.53,USD,100527.46,100593.46,-29.07
20160524 01:19:47 EST,paperUSD,100558.53,100622.53,1929902.6,-35.05,558.53,622.53,USD,100523.48,100591.48,-31.05
20160524 11:17:46 EST,paperUSD,100570.84,100636.84,1944127.64,-93.28,570.84,636.84,USD,100477.56,100547.56,-89.28
