permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,83.171,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160410 17:15:54 EST,,0.0,99998.0,1985361.904,99919.616,83.171,99923.616,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,152.571,20000.0,20000.0,-2.0,BOT,GBP,JPY,20160410 17:16:02 EST,,0.0,99996.0,1958509.408,100223.616,152.571,100231.616,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,152.916,40000.0,-20000.0,58.72,SLD,GBP,JPY,20160410 21:35:55 EST,,60.72,100054.72,1958509.408,99724.064,152.916,99734.064,100060.72,58.72
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,83.381,40000.0,20000.0,-38.96,BOT,CAD,JPY,20160410 21:36:31 EST,,-36.96,100015.76,1958509.408,99798.976,83.381,99810.976,100023.76,-38.96
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160411 03:11:20 EST,,0.0,100013.76,1943834.352,99834.464,83.381,99848.464,100023.76,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160411 03:11:22 EST,,0.0,100011.76,1916921.136,99582.192,152.916,99598.192,100023.76,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160411 03:47:07 EST,,-2.64,100007.12,1943836.992,99827.824,152.916,99845.824,100021.12,-4.64
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160411 03:47:38 EST,,-2.288,100002.832,1958509.76,99786.048,83.381,99806.048,100018.832,-4.288
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160411 04:28:30 EST,,0.0,100000.832,1943834.704,99821.536,83.381,99843.536,100018.832,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160411 04:29:00 EST,,0.0,99998.832,1916921.488,99569.264,152.916,99593.264,100018.832,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160411 11:20:47 EST,,-2.64,99994.192,1943837.344,99814.896,152.916,99840.896,100016.192,-4.64
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160411 11:21:47 EST,,-2.288,99989.904,1958510.112,99773.12,83.381,99801.12,100013.904,-4.288
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,83.368,20000.0,0.0,-4.288,SLD,CAD,JPY,20160411 15:16:53 EST,,-2.288,99985.616,1973182.88,99733.344,83.381,99761.344,100011.616,-4.288
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160411 15:16:57 EST,,-2.64,99980.976,2000098.736,99980.976,152.916,100008.976,100008.976,-4.64
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,83.381,20000.0,20000.0,-2.0,BOT,CAD,JPY,20160412 01:48:00 EST,,0.0,99978.976,1985423.68,100014.464,83.381,100046.464,100008.976,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160412 01:48:02 EST,,0.0,99976.976,1958510.464,99760.192,152.916,99796.192,100008.976,-2.0
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160412 02:55:24 EST,,0.0,99974.976,1943835.408,99795.68,83.381,99833.68,100008.976,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160412 02:55:27 EST,,0.0,99972.976,1916922.192,99543.408,152.916,99583.408,100008.976,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160412 03:28:37 EST,,-2.288,99968.688,1931594.96,99501.632,83.381,99543.632,100006.688,-4.288
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160412 03:28:44 EST,,-2.64,99964.048,1958510.816,99747.264,152.916,99791.264,100004.048,-4.64
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160412 04:49:39 EST,,0.0,99962.048,1943835.76,99782.752,83.381,99828.752,100004.048,-2.0
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160412 04:49:42 EST,,0.0,99960.048,1916922.544,99530.48,152.916,99578.48,100004.048,-2.0
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160412 08:14:24 EST,,-2.288,99955.76,1931595.312,99488.704,83.381,99538.704,100001.76,-4.288
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160412 08:14:25 EST,,-2.64,99951.12,1958511.168,99734.336,152.916,99786.336,99999.12,-4.64
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,83.368,20000.0,0.0,-4.288,SLD,CAD,JPY,20160412 10:29:37 EST,,-2.288,99946.832,1973183.936,99694.56,83.381,99746.56,99996.832,-4.288
