permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,87.662,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160425 07:16:20 EST,,0.0,99998.0,1984220.84,99995.82,87.662,99999.82,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,87.705,20000.0,0.0,-9.74,BOT,CAD,JPY,20160425 07:30:31 EST,,-7.74,99988.26,2000007.74,99988.26,87.662,99992.26,99992.26,-9.74
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,87.432,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160425 08:13:33 EST,,0.0,99986.26,1984269.98,99984.62,87.432,99992.62,99992.26,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,87.707,20000.0,0.0,-51.5,BOT,CAD,JPY,20160425 08:48:17 EST,,-49.5,99934.76,2000057.24,99934.76,87.432,99942.76,99942.76,-51.5
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,87.707,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160425 09:28:40 EST,,0.0,99932.76,1984269.98,99929.68,87.707,99941.68,99942.76,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,85.139,20000.0,0.0,460.24,BOT,CAD,JPY,20160502 09:42:28 EST,,462.24,100393.0,1999595.0,100393.0,87.707,100405.0,100405.0,460.24
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,85.024,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160502 11:05:17 EST,,0.0,100391.0,1984290.68,100388.46,85.024,100404.46,100405.0,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,85.08,20000.0,0.0,-12.08,BOT,CAD,JPY,20160502 11:21:10 EST,,-10.08,100378.92,1999605.08,100378.92,85.024,100394.92,100394.92,-12.08
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,84.92,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160502 16:57:12 EST,,0.0,100376.92,1984319.48,100374.02,84.92,100394.02,100394.92,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,84.952,40000.0,20000.0,-7.76,BOT,CAD,JPY,20160502 17:29:12 EST,,-5.76,100369.16,1984319.48,100362.66,84.952,100384.66,100389.16,-7.76
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,84.896,40000.0,-20000.0,-12.08,SLD,CAD,JPY,20160502 17:42:05 EST,,-10.08,100357.08,1984319.48,100352.74,84.896,100376.74,100379.08,-12.08
