trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-1271.56,20160530 09:55:26 EST,20160530 09:55:26 EST,20160530 09:55:26 EST,17884.0,,#DJ30_M6,long,,20160530 09:08:35 EST,closed,20160530 09:08:35 EST,17896.0,,,2.0,2.0,,#DJ30_M6,,-1200.0,-2.0,USD,98764.232,71.56,3788400.0,98764.232,98800.0,,98800.0,
2.0,-371.542,20160530 10:29:58 EST,20160530 10:29:58 EST,20160530 10:29:58 EST,17887.0,,#DJ30_M6,short,,20160530 09:55:26 EST,closed,20160530 09:55:26 EST,17884.0,,,2.0,2.0,,#DJ30_M6,,-300.0,2.0,USD,98428.458,71.542,5577100.0,98428.458,98500.0,,98500.0,
3.0,828.434,20160530 12:05:04 EST,20160530 12:05:04 EST,20160530 12:05:04 EST,17896.0,,#DJ30_M6,long,,20160530 10:29:58 EST,closed,20160530 10:29:58 EST,17887.0,,,2.0,2.0,,#DJ30_M6,,900.0,-2.0,USD,99292.666,71.566,7366700.0,99292.666,99400.0,,99400.0,
4.0,-571.594,20160530 13:27:31 EST,20160530 13:27:31 EST,20160530 13:27:31 EST,17901.0,,#DJ30_M6,short,,20160530 12:05:04 EST,closed,20160530 12:05:04 EST,17896.0,,,2.0,2.0,,#DJ30_M6,,-500.0,2.0,USD,98756.864,71.594,9156800.0,98756.864,98900.0,,98900.0,
5.0,-671.592,20160530 16:55:59 EST,20160530 16:55:59 EST,20160530 16:55:59 EST,17901.0,,#DJ30_M6,short,,20160530 15:23:44 EST,closed,20160530 15:23:44 EST,17895.0,,,2.0,2.0,,#DJ30_M6,,-600.0,2.0,USD,98121.062,71.592,10946900.0,98121.062,98300.0,,98300.0,
6.0,528.456,20160530 19:32:50 EST,20160530 19:32:50 EST,20160530 19:32:50 EST,17889.0,,#DJ30_M6,long,,20160530 18:31:28 EST,closed,20160530 18:31:28 EST,17883.0,,,2.0,2.0,,#DJ30_M6,,600.0,-2.0,USD,98685.284,71.544,12735800.0,98685.284,98900.0,,98900.0,
7.0,-471.564,20160530 21:48:16 EST,20160530 21:48:16 EST,20160530 21:48:16 EST,17893.0,,#DJ30_M6,short,,20160530 19:32:50 EST,closed,20160530 19:32:50 EST,17889.0,,,2.0,2.0,,#DJ30_M6,,-400.0,2.0,USD,98249.498,71.564,14525100.0,98249.498,98500.0,,98500.0,
8.0,-671.616,20160530 23:16:28 EST,20160530 23:16:28 EST,20160530 23:16:28 EST,17907.0,,#DJ30_M6,short,,20160530 23:03:03 EST,closed,20160530 23:03:03 EST,17901.0,,,2.0,2.0,,#DJ30_M6,,-600.0,2.0,USD,97613.684,71.616,16315800.0,97613.684,97900.0,,97900.0,
9.0,4028.466,20160531 04:20:41 EST,20160531 04:20:41 EST,20160531 04:20:41 EST,17863.0,,#DJ30_M6,short,,20160531 00:08:07 EST,closed,20160531 00:08:07 EST,17904.0,,,2.0,2.0,,#DJ30_M6,,4100.0,2.0,USD,101677.958,71.534,18102100.0,101677.958,102000.0,,102000.0,
10.0,2228.502,20160531 08:18:56 EST,20160531 08:18:56 EST,20160531 08:18:56 EST,17886.0,,#DJ30_M6,long,,20160531 04:20:41 EST,closed,20160531 04:20:41 EST,17863.0,,,2.0,2.0,,#DJ30_M6,,2300.0,-2.0,USD,103942.186,71.498,19890700.0,103942.186,104300.0,,104300.0,
11.0,428.466,20160531 08:40:50 EST,20160531 08:40:50 EST,20160531 08:40:50 EST,17881.0,,#DJ30_M6,short,,20160531 08:18:56 EST,closed,20160531 08:18:56 EST,17886.0,,,2.0,2.0,,#DJ30_M6,,500.0,2.0,USD,104406.424,71.534,21678800.0,104406.424,104800.0,,104800.0,
12.0,-15071.224,20160531 14:43:09 EST,20160531 14:43:09 EST,20160531 14:43:09 EST,17731.0,,#DJ30_M6,long,,20160531 08:40:50 EST,closed,20160531 08:40:50 EST,17881.0,,,2.0,2.0,,#DJ30_M6,,-15000.0,-2.0,USD,89370.962,71.224,23451900.0,89370.962,89800.0,,89800.0,
13.0,229.082,20160531 15:11:33 EST,20160531 15:11:33 EST,20160531 15:11:33 EST,17728.0,,#DJ30_M6,short,,20160531 14:43:09 EST,closed,20160531 14:43:09 EST,17731.0,,,2.0,2.0,,#DJ30_M6,,300.0,2.0,USD,89635.506,70.918,25224700.0,89635.506,90100.0,,90100.0,
