permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,152.52,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160410 17:15:08 EST,,0.0,99998.0,1973156.48,99676.032,152.52,99680.032,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,152.931,40000.0,20000.0,-74.336,BOT,GBP,JPY,20160410 20:23:51 EST,,-72.336,99923.664,1973156.48,100166.304,152.931,100172.304,99927.664,-74.336
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,152.916,60000.0,-40000.0,-4.64,SLD,GBP,JPY,20160410 20:51:08 EST,,-2.64,99919.024,1946243.264,99416.48,152.916,99424.48,99925.024,-4.64
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160410 21:16:24 EST,,-2.64,99914.384,1973159.12,99662.112,152.916,99672.112,99922.384,-4.64
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160410 21:43:08 EST,,0.0,99912.384,1946245.904,99409.84,152.916,99421.84,99922.384,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160410 22:11:50 EST,,-2.64,99907.744,1973161.76,99655.472,152.916,99669.472,99919.744,-4.64
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,152.931,40000.0,20000.0,-4.64,BOT,GBP,JPY,20160411 00:14:22 EST,,-2.64,99903.104,1973161.76,100145.744,152.931,100161.744,99917.104,-4.64
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,152.931,20000.0,40000.0,-2.0,BOT,GBP,JPY,20160411 03:23:21 EST,,0.0,99901.104,1946245.904,100388.384,152.931,100406.384,99917.104,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,152.916,20000.0,20000.0,-4.64,SLD,GBP,JPY,20160411 03:38:00 EST,,-2.64,99896.464,1973159.12,100139.104,152.931,100159.104,99914.464,-4.64
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,152.931,20000.0,40000.0,-2.0,BOT,GBP,JPY,20160411 04:37:24 EST,,0.0,99894.464,1946243.264,100381.744,152.931,100403.744,99914.464,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,152.916,20000.0,20000.0,-4.64,SLD,GBP,JPY,20160411 04:51:02 EST,,-2.64,99889.824,1973156.48,100132.464,152.931,100156.464,99911.824,-4.64
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,152.931,20000.0,40000.0,-2.0,BOT,GBP,JPY,20160411 06:56:03 EST,,0.0,99887.824,1946240.624,100375.104,152.931,100401.104,99911.824,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,152.916,20000.0,20000.0,-4.64,SLD,GBP,JPY,20160411 07:12:14 EST,,-2.64,99883.184,1973153.84,100125.824,152.931,100153.824,99909.184,-4.64
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,152.931,20000.0,40000.0,-2.0,BOT,GBP,JPY,20160411 09:42:56 EST,,0.0,99881.184,1946237.984,100368.464,152.931,100398.464,99909.184,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,152.916,20000.0,20000.0,-4.64,SLD,GBP,JPY,20160411 09:59:07 EST,,-2.64,99876.544,1973151.2,100119.184,152.931,100151.184,99906.544,-4.64
