trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-95.144,20160323 07:40:51 EST,20160323 07:40:51 EST,20160323 07:40:51 EST,75.677,,NZDJPY,short,,20160323 06:13:49 EST,closed,20160323 05:41:14 EST,75.4744,,,5.0,5.0,,NZDJPY,,-89.144,5.0,19904.856,6.0,400089.144,19910.856
2.0,-41.128,20160323 09:38:13 EST,20160323 09:38:13 EST,20160323 09:38:13 EST,75.5668,,NZDJPY,long,,20160323 09:34:15 EST,closed,20160323 07:40:51 EST,75.58868,,,5.0,5.0,,NZDJPY,,-29.128,-1.0,19863.728,12.0,400060.016,19881.728
3.0,-6.992,20160323 09:39:21 EST,20160323 09:39:21 EST,20160323 09:39:21 EST,75.576,,NZDJPY,short,,20160323 09:38:13 EST,closed,20160323 09:38:13 EST,75.542,,,1.0,1.0,,NZDJPY,,-2.992,1.0,19856.736,4.0,400063.008,19878.736
4.0,-40.712,20160323 09:49:28 EST,20160323 09:49:28 EST,20160323 09:49:28 EST,75.487,,NZDJPY,long,,20160323 09:46:32 EST,closed,20160323 09:39:21 EST,75.51536,,,5.0,5.0,,NZDJPY,,-30.712,-5.0,19816.024,10.0,400032.296,19848.024
5.0,-5.144,20160323 09:53:50 EST,20160323 09:53:50 EST,20160323 09:53:50 EST,75.5,,NZDJPY,short,,20160323 09:49:28 EST,closed,20160323 09:49:28 EST,75.487,,,1.0,1.0,,NZDJPY,,-1.144,1.0,19810.88,4.0,400033.44,19846.88
6.0,-6.64,20160323 09:58:30 EST,20160323 09:58:30 EST,20160323 09:58:30 EST,75.494,,NZDJPY,long,,20160323 09:53:50 EST,closed,20160323 09:53:50 EST,75.5,,,5.0,5.0,,NZDJPY,,-2.64,-5.0,19804.24,4.0,400030.8,19844.24
7.0,-5.056,20160323 10:02:33 EST,20160323 10:02:33 EST,20160323 10:02:33 EST,75.506,,NZDJPY,short,,20160323 09:58:30 EST,closed,20160323 09:58:30 EST,75.494,,,1.0,1.0,,NZDJPY,,-1.056,1.0,19799.184,4.0,400031.856,19843.184
8.0,-22.04,20160323 10:05:05 EST,20160323 10:05:05 EST,20160323 10:05:05 EST,75.465,,NZDJPY,long,,20160323 10:02:33 EST,closed,20160323 10:02:33 EST,75.506,,,5.0,5.0,,NZDJPY,,-18.04,-5.0,19777.144,4.0,400013.816,19825.144
9.0,14.68,20160323 10:14:07 EST,20160323 10:14:07 EST,20160323 10:14:07 EST,75.48,,NZDJPY,long,,20160323 10:10:04 EST,closed,20160323 10:10:04 EST,75.433,,,5.0,5.0,,NZDJPY,,20.68,-4.0,19791.824,6.0,400034.496,19845.824
10.0,-1.976,20160323 10:17:09 EST,20160323 10:17:09 EST,20160323 10:17:09 EST,75.456,,NZDJPY,short,,20160323 10:14:07 EST,closed,20160323 10:14:07 EST,75.479,,,1.0,1.0,,NZDJPY,,2.024,1.0,19789.848,4.0,400032.472,19847.848
