permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,5724.95,USD,BITCOIN,1.0,,,1.0,114499.0,20.0,20.0,-5724.95,BOT,BTCUSD_virwoxSLL,USD,20160416 07:06:41 EST,,0.0,94275.05,-289980.0,88550.1,114499.0,100000.0,100000.0,-5724.95
2,Paper,Paper,5704.9,USD,BITCOIN,2.0,,,1.0,114098.0,40.0,-20.0,-13724.9,SLD,BTCUSD_virwoxSLL,USD,20160416 09:51:32 EST,,-8020.0,80550.15,-289980.0,74845.25,114098.0,91980.0,91980.0,-13724.9
3,Paper,Paper,5704.9,USD,BITCOIN,3.0,,,1.0,114098.0,40.0,20.0,-5704.9,BOT,BTCUSD_virwoxSLL,USD,20160416 10:06:03 EST,,0.0,74845.25,-289980.0,69140.35,114098.0,91980.0,91980.0,-5704.9
4,Paper,Paper,5714.0,USD,BITCOIN,4.0,,,1.0,114280.0,40.0,-20.0,-2074.0,SLD,BTCUSD_virwoxSLL,USD,20160416 14:32:24 EST,,3640.0,72771.25,-289980.0,67057.25,114280.0,95620.0,95620.0,-2074.0
5,Paper,Paper,5713.9,USD,BITCOIN,5.0,,,1.0,114278.0,40.0,20.0,-5673.9,BOT,BTCUSD_virwoxSLL,USD,20160416 14:44:01 EST,,40.0,67097.35,-289980.0,61383.45,114278.0,95660.0,95660.0,-5673.9
6,Paper,Paper,5679.95,USD,BITCOIN,6.0,,,1.0,113599.0,40.0,-20.0,-19259.95,SLD,BTCUSD_virwoxSLL,USD,20160416 17:14:26 EST,,-13580.0,47837.4,-289980.0,42157.45,113599.0,82080.0,82080.0,-19259.95
7,Paper,Paper,5679.95,USD,BITCOIN,7.0,,,1.0,113599.0,40.0,20.0,-5679.95,BOT,BTCUSD_virwoxSLL,USD,20160416 17:26:56 EST,,0.0,42157.45,-289980.0,36477.5,113599.0,82080.0,82080.0,-5679.95
8,Paper,Paper,5675.05,USD,BITCOIN,8.0,,,1.0,113501.0,40.0,-20.0,-7635.05,SLD,BTCUSD_virwoxSLL,USD,20160416 17:50:55 EST,,-1960.0,34522.4,-289980.0,28847.35,113501.0,80120.0,80120.0,-7635.05
9,Paper,Paper,5684.9,USD,BITCOIN,9.0,,,1.0,113698.0,40.0,20.0,-9624.9,BOT,BTCUSD_virwoxSLL,USD,20160416 18:12:45 EST,,-3940.0,24897.5,-289980.0,19212.6,113698.0,76180.0,76180.0,-9624.9
10,Paper,Paper,5684.9,USD,BITCOIN,10.0,,,1.0,113698.0,40.0,-20.0,-5684.9,SLD,BTCUSD_virwoxSLL,USD,20160416 18:36:48 EST,,0.0,19212.6,-289980.0,13527.7,113698.0,76180.0,76180.0,-5684.9
11,Paper,Paper,5684.95,USD,BITCOIN,11.0,,,1.0,113699.0,40.0,20.0,-5704.95,BOT,BTCUSD_virwoxSLL,USD,20160416 18:49:04 EST,,-20.0,13507.65,-289980.0,7822.7,113699.0,76160.0,76160.0,-5704.95
12,Paper,Paper,5679.95,USD,BITCOIN,12.0,,,1.0,113599.0,40.0,-20.0,-7679.95,SLD,BTCUSD_virwoxSLL,USD,20160416 21:30:01 EST,,-2000.0,5827.7,-289980.0,147.75,113599.0,74160.0,74160.0,-7679.95
13,Paper,Paper,5679.95,USD,BITCOIN,13.0,,,1.0,113599.0,40.0,20.0,-5679.95,BOT,BTCUSD_virwoxSLL,USD,20160416 21:42:31 EST,,0.0,147.75,-289980.0,-5532.2,113599.0,74160.0,74160.0,-5679.95
14,Paper,Paper,5674.95,USD,BITCOIN,14.0,,,1.0,113499.0,40.0,-20.0,-7674.95,SLD,BTCUSD_virwoxSLL,USD,20160417 03:14:39 EST,,-2000.0,-7527.2,-289980.0,-13202.15,113499.0,72160.0,72160.0,-7674.95
