trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-0.101580000002,20160425 07:31:09 EST,20160425 07:31:09 EST,20160425 07:31:09 EST,1.09721,,EURCHF,long,,20160425 07:16:29 EST,closed,20160425 07:16:29 EST,1.09702,,,2.0,2.0,,EURCHF,,3.89842,-2.0,CHF,99999.89842,4.0,2000003.89842,99999.89842,100003.89842,100003.89842,-0.820720000005,-2.82072000001
2.0,1.53986,20160425 08:01:40 EST,20160425 08:01:40 EST,20160425 08:01:40 EST,1.09694,,EURCHF,short,,20160425 07:31:09 EST,closed,20160425 07:31:09 EST,1.09721,,,2.0,2.0,,EURCHF,,5.53986,2.0,CHF,100001.43828,4.0,1999998.35856,100001.43828,100009.43828,100009.43828,1.23108,-0.768920000001
3.0,1.95022,20160425 08:50:11 EST,20160425 08:50:11 EST,20160425 08:50:11 EST,1.09723,,EURCHF,long,,20160425 08:01:40 EST,closed,20160425 08:01:40 EST,1.09694,,,2.0,2.0,,EURCHF,,5.95022,-2.0,CHF,100003.3885,4.0,2000004.30878,100003.3885,100015.3885,100015.3885,-2.0518,-4.0518
4.0,-8.51396,20160425 09:45:33 EST,20160425 09:45:33 EST,20160425 09:45:33 EST,1.09745,,EURCHF,short,,20160425 08:50:11 EST,closed,20160425 08:50:11 EST,1.09723,,,2.0,2.0,,EURCHF,,-4.51396,2.0,CHF,99994.87454,4.0,2000008.82274,99994.87454,100010.87454,100010.87454,1.64144,-0.358559999998
5.0,9.13152,20160425 11:35:24 EST,20160425 11:35:24 EST,20160425 11:35:24 EST,1.09809,,EURCHF,long,,20160425 09:45:33 EST,closed,20160425 09:45:33 EST,1.09745,,,2.0,2.0,,EURCHF,,13.13152,-2.0,CHF,100004.00606,4.0,2000021.95426,100004.00606,100024.00606,100024.00606,0.0,-2.0
6.0,-55.50018,20160502 10:01:17 EST,20160502 10:01:17 EST,20160502 10:01:17 EST,1.1006,,EURCHF,short,,20160425 11:35:24 EST,closed,20160425 11:35:24 EST,1.09809,,,2.0,2.0,,EURCHF,,-51.50018,2.0,CHF,99948.50588,4.0,2000073.45444,99948.50588,99972.50588,99972.50588,2.0518,0.0517999999998
7.0,-13.43828,20160502 13:12:43 EST,20160502 13:12:43 EST,20160502 13:12:43 EST,1.0994,,EURCHF,long,,20160502 12:41:13 EST,closed,20160502 12:41:13 EST,1.09986,,,2.0,2.0,,EURCHF,,-9.43828,-2.0,CHF,99935.0676,4.0,2000064.01616,99935.0676,99963.0676,99963.0676,-1.0259,-3.0259
8.0,-2.0,,,,0.0,,EURCHF,short,,20160511 06:48:48 EST,open,20160511 06:48:48 EST,1.10999,,,0.0,2.0,,EURCHF,,0.0,-2.0,CHF,99933.0676,2.0,1977289.24134,99936.81264,99968.81264,99963.0676,,
9.0,-10.97612,20160511 23:47:51 EST,20160511 23:47:51 EST,20160511 23:47:51 EST,1.10887,,EURCHF,long,,20160511 22:51:44 EST,closed,20160511 22:51:44 EST,1.10921,,,2.0,2.0,,EURCHF,,-6.97612,-2.0,CHF,99922.09148,4.0,1977282.26522,99922.09148,99956.09148,99956.09148,-6.77094,-8.77094
10.0,-15.90044,20160512 10:37:20 EST,20160512 10:37:20 EST,20160512 10:37:20 EST,1.1039,,EURCHF,short,,20160512 10:27:08 EST,closed,20160512 10:27:08 EST,1.10332,,,2.0,2.0,,EURCHF,,-11.90044,2.0,CHF,99906.19104,4.0,1977294.16566,99906.19104,99944.19104,99944.19104,5.95022,3.95022
11.0,-2.0,,,,0.0,,EURCHF,short,,20160512 12:43:26 EST,open,20160512 12:43:26 EST,1.10282,,,0.0,2.0,,EURCHF,,0.0,-2.0,CHF,99904.19104,2.0,1954666.5049,99907.11536,99949.11536,99944.19104,,
12.0,-5.64144,20160512 14:49:58 EST,20160512 14:49:58 EST,20160512 14:49:58 EST,1.10394,,EURCHF,short,,20160512 14:37:41 EST,closed,20160512 14:37:41 EST,1.10386,,,2.0,2.0,,EURCHF,,-1.64144,2.0,CHF,99898.5496,4.0,1954668.14634,99898.5496,99942.5496,99942.5496,6.1554,4.1554
