permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,0.9525,20000.0,-20000.0,-2.0,SLD,USD,CHF,20160410 17:15:28 EST,,0.0,99998.0,1980717.59,99924.1338,0.9525,99928.1338,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,0.9534,40000.0,20000.0,-20.2196,BOT,USD,CHF,20160410 21:28:46 EST,,-18.2196,99977.7804,1980717.59,100027.60504,0.9534,100033.60504,99981.7804,-20.2196
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,0.95327,60000.0,-40000.0,-4.63172,SLD,USD,CHF,20160410 21:58:02 EST,,-2.63172,99973.14868,1961419.59212,99858.59204,0.95327,99866.59204,99979.14868,-4.63172
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.9534,60000.0,20000.0,-7.26344,BOT,USD,CHF,20160410 22:24:45 EST,,-5.26344,99965.88524,1980720.22172,100015.70988,0.9534,100025.70988,99973.88524,-7.26344
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,0.95327,40000.0,-20000.0,-4.63172,SLD,USD,CHF,20160410 22:52:01 EST,,-2.63172,99961.25352,1980720.22172,99902.9752,0.95327,99914.9752,99971.25352,-4.63172
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,0.9534,40000.0,20000.0,-4.63172,BOT,USD,CHF,20160410 23:21:18 EST,,-2.63172,99956.6218,1980720.22172,100006.44644,0.9534,100020.44644,99968.6218,-4.63172
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,0.95327,40000.0,-20000.0,-4.63172,SLD,USD,CHF,20160410 23:43:00 EST,,-2.63172,99951.99008,1980720.22172,99893.71176,0.95327,99909.71176,99965.99008,-4.63172
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,0.9534,40000.0,20000.0,-4.63172,BOT,USD,CHF,20160411 00:15:48 EST,,-2.63172,99947.35836,1980720.22172,99997.183,0.9534,100015.183,99963.35836,-4.63172
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,0.9534,20000.0,40000.0,-2.0,BOT,USD,CHF,20160411 04:07:10 EST,,0.0,99945.35836,1961419.59212,100047.00764,0.9534,100067.00764,99963.35836,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,0.95327,20000.0,20000.0,-4.63172,SLD,USD,CHF,20160411 04:42:29 EST,,-2.63172,99940.72664,1980717.59,99990.55128,0.9534,100012.55128,99960.72664,-4.63172
