trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-0.832,20160323 06:34:54 EST,20160323 06:34:54 EST,20160323 06:34:54 EST,115.506,,CHFJPY,short,,20160323 05:41:04 EST,closed,20160323 05:41:04 EST,115.542,,,1.0,1.0,,CHFJPY,,3.168,1.0,19999.168,4.0,399996.832,20003.168
2.0,6.736,20160323 09:06:12 EST,20160323 09:06:12 EST,20160323 09:06:12 EST,115.628,,CHFJPY,long,,20160323 06:34:54 EST,closed,20160323 06:34:54 EST,115.506,,,1.0,1.0,,CHFJPY,,10.736,-1.0,20005.904,4.0,400007.568,20013.904
3.0,3.92,20160323 09:40:46 EST,20160323 09:40:46 EST,20160323 09:40:46 EST,115.739,,CHFJPY,long,,20160323 09:19:15 EST,closed,20160323 09:19:15 EST,115.721,,,5.0,5.0,,CHFJPY,,7.92,-5.0,20009.824,4.0,400015.488,20021.824
4.0,11.4,20160323 09:45:20 EST,20160323 09:45:20 EST,20160323 09:45:20 EST,115.67,,CHFJPY,short,,20160323 09:42:26 EST,closed,20160323 09:42:26 EST,115.705,,,5.0,5.0,,CHFJPY,,15.4,5.0,20021.224,4.0,400000.088,20037.224
5.0,-27.76,20160323 10:10:56 EST,20160323 10:10:56 EST,20160323 10:10:56 EST,115.755,,CHFJPY,short,,20160323 09:48:30 EST,closed,20160323 09:48:30 EST,115.701,,,5.0,5.0,,CHFJPY,,-23.76,5.0,19993.464,4.0,400023.848,20013.464
6.0,2.6,20160323 10:13:28 EST,20160323 10:13:28 EST,20160323 10:13:28 EST,115.77,,CHFJPY,long,,20160323 10:10:56 EST,closed,20160323 10:10:56 EST,115.755,,,5.0,5.0,,CHFJPY,,6.6,-5.0,19996.064,4.0,400030.448,20020.064
7.0,-3.12,20160323 10:22:33 EST,20160323 10:22:33 EST,20160323 10:22:33 EST,115.814,,CHFJPY,short,,20160323 10:19:01 EST,closed,20160323 10:19:01 EST,115.816,,,5.0,5.0,,CHFJPY,,0.880000000004,5.0,19992.944,4.0,400029.568,20020.944
8.0,-12.36,20160323 10:24:35 EST,20160323 10:24:35 EST,20160323 10:24:35 EST,115.819,,CHFJPY,short,,20160323 10:23:34 EST,closed,20160323 10:23:34 EST,115.8,,,5.0,5.0,,CHFJPY,,-8.36,5.0,19980.584,4.0,400037.928,20012.584
9.0,-0.72,20160323 10:31:38 EST,20160323 10:31:38 EST,20160323 10:31:38 EST,115.837,,CHFJPY,long,,20160323 10:26:05 EST,closed,20160323 10:26:05 EST,115.825,,,5.0,5.0,,CHFJPY,,5.28,-1.0,19979.864,6.0,400043.208,20017.864
10.0,-10.6,20160323 10:34:39 EST,20160323 10:34:39 EST,20160323 10:34:39 EST,115.864,,CHFJPY,short,,20160323 10:31:38 EST,closed,20160323 10:31:38 EST,115.849,,,5.0,5.0,,CHFJPY,,-6.60000000001,5.0,19969.264,4.0,400049.808,20011.264
11.0,5.464,20160323 10:47:48 EST,20160323 10:47:48 EST,20160323 10:47:48 EST,115.806,,CHFJPY,short,,20160323 10:46:46 EST,closed,20160323 10:37:41 EST,115.835,,,5.0,5.0,,CHFJPY,,13.464,5.0,19974.728,8.0,400036.344,20024.728
12.0,-5.584,20160323 10:48:48 EST,20160323 10:48:48 EST,20160323 10:48:48 EST,115.788,,CHFJPY,long,,20160323 10:47:48 EST,closed,20160323 10:47:48 EST,115.806,,,1.0,1.0,,CHFJPY,,-1.584,-1.0,19969.144,4.0,400034.76,20023.144
13.0,-10.16,20160323 10:50:20 EST,20160323 10:50:20 EST,20160323 10:50:20 EST,115.802,,CHFJPY,short,,20160323 10:48:48 EST,closed,20160323 10:48:48 EST,115.788,,,5.0,5.0,,CHFJPY,,-6.16,5.0,19958.984,4.0,400040.92,20016.984
14.0,-8.488,20160323 10:51:21 EST,20160323 10:51:21 EST,20160323 10:51:21 EST,115.751,,CHFJPY,long,,20160323 10:50:20 EST,closed,20160323 10:50:20 EST,115.802,,,1.0,1.0,,CHFJPY,,-4.488,-1.0,19950.496,4.0,400036.432,20012.496
15.0,-16.664,20160323 10:58:26 EST,20160323 10:58:26 EST,20160323 10:58:26 EST,115.756,,CHFJPY,short,,20160323 10:57:26 EST,closed,20160323 10:51:21 EST,115.76604,,,5.0,5.0,,CHFJPY,,-4.664,5.0,19933.832,12.0,400041.096,20007.832
16.0,-18.12,20160323 11:01:59 EST,20160323 11:01:59 EST,20160323 11:01:59 EST,115.7146,,CHFJPY,long,,20160323 10:59:27 EST,closed,20160323 10:58:26 EST,115.7376,,,5.0,5.0,,CHFJPY,,-10.12,-1.0,19915.712,8.0,400030.976,19997.712
17.0,-19.216,20160323 11:06:02 EST,20160323 11:06:02 EST,20160323 11:06:02 EST,115.711,,CHFJPY,short,,20160323 11:05:01 EST,closed,20160323 11:01:59 EST,115.70292,,,5.0,5.0,,CHFJPY,,-7.216,5.0,19896.496,12.0,400038.192,19990.496
18.0,-4.176,20160323 11:06:33 EST,20160323 11:06:33 EST,20160323 11:06:33 EST,115.709,,CHFJPY,long,,20160323 11:06:02 EST,closed,20160323 11:06:02 EST,115.711,,,1.0,1.0,,CHFJPY,,-0.176,-1.0,19892.32,4.0,400038.016,19990.32
19.0,-4.704,20160323 11:10:04 EST,20160323 11:10:04 EST,20160323 11:10:04 EST,115.717,,CHFJPY,short,,20160323 11:06:33 EST,closed,20160323 11:06:33 EST,115.709,,,1.0,1.0,,CHFJPY,,-0.704,1.0,19887.616,4.0,400038.72,19989.616
20.0,-4.528,20160323 11:12:35 EST,20160323 11:12:35 EST,20160323 11:12:35 EST,115.711,,CHFJPY,long,,20160323 11:10:04 EST,closed,20160323 11:10:04 EST,115.717,,,1.0,1.0,,CHFJPY,,-0.528000000001,-1.0,19883.088,4.0,400038.192,19989.088
21.0,-5.848,20160323 11:13:05 EST,20160323 11:13:05 EST,20160323 11:13:05 EST,115.732,,CHFJPY,short,,20160323 11:12:35 EST,closed,20160323 11:12:35 EST,115.711,,,1.0,1.0,,CHFJPY,,-1.848,1.0,19877.24,4.0,400040.04,19987.24
22.0,-13.24,20160323 11:16:36 EST,20160323 11:16:36 EST,20160323 11:16:36 EST,115.711,,CHFJPY,long,,20160323 11:13:05 EST,closed,20160323 11:13:05 EST,115.732,,,5.0,5.0,,CHFJPY,,-9.24000000001,-5.0,19864.0,4.0,400030.8,19978.0
23.0,-8.4,20160323 11:19:38 EST,20160323 11:19:38 EST,20160323 11:19:38 EST,115.711,,CHFJPY,long,,20160323 11:17:37 EST,closed,20160323 11:17:37 EST,115.721,,,5.0,5.0,,CHFJPY,,-4.4,-5.0,19855.6,4.0,400026.4,19973.6
24.0,-10.4,20160323 11:25:10 EST,20160323 11:25:10 EST,20160323 11:25:10 EST,115.773,,CHFJPY,short,,20160323 11:24:10 EST,closed,20160323 11:22:39 EST,115.763,,,5.0,5.0,,CHFJPY,,-4.4,5.0,19845.2,6.0,400030.8,19969.2
25.0,-10.6,20160323 11:26:11 EST,20160323 11:26:11 EST,20160323 11:26:11 EST,115.758,,CHFJPY,long,,20160323 11:25:10 EST,closed,20160323 11:25:10 EST,115.773,,,5.0,5.0,,CHFJPY,,-6.6,-5.0,19834.6,4.0,400024.2,19962.6
26.0,-23.4,20160323 11:28:45 EST,20160323 11:28:45 EST,20160323 11:28:45 EST,115.789,,CHFJPY,short,,20160323 11:28:15 EST,closed,20160323 11:26:11 EST,115.7836,,,5.0,5.0,,CHFJPY,,-15.4,5.0,19811.2,8.0,400039.6,19947.2
27.0,-14.56,20160323 11:29:46 EST,20160323 11:29:46 EST,20160323 11:29:46 EST,115.765,,CHFJPY,long,,20160323 11:28:45 EST,closed,20160323 11:28:45 EST,115.789,,,5.0,5.0,,CHFJPY,,-10.56,-5.0,19796.64,4.0,400029.04,19936.64
28.0,-7.08,20160323 11:30:47 EST,20160323 11:30:47 EST,20160323 11:30:47 EST,115.772,,CHFJPY,short,,20160323 11:29:46 EST,closed,20160323 11:29:46 EST,115.765,,,5.0,5.0,,CHFJPY,,-3.08,5.0,19789.56,4.0,400032.12,19933.56
29.0,-22.04,20160323 11:32:48 EST,20160323 11:32:48 EST,20160323 11:32:48 EST,115.731,,CHFJPY,long,,20160323 11:30:47 EST,closed,20160323 11:30:47 EST,115.772,,,5.0,5.0,,CHFJPY,,-18.04,-5.0,19767.52,4.0,400014.08,19915.52
30.0,-5.936,20160323 11:33:49 EST,20160323 11:33:49 EST,20160323 11:33:49 EST,115.753,,CHFJPY,short,,20160323 11:32:48 EST,closed,20160323 11:32:48 EST,115.731,,,1.0,1.0,,CHFJPY,,-1.936,1.0,19761.584,4.0,400016.016,19913.584
31.0,-3.56,20160323 11:43:23 EST,20160323 11:43:23 EST,20160323 11:43:23 EST,115.723,,CHFJPY,long,,20160323 11:37:50 EST,closed,20160323 11:37:50 EST,115.722,,,5.0,5.0,,CHFJPY,,0.439999999996,-5.0,19758.024,4.0,400016.456,19914.024
32.0,32.08,20160323 11:50:28 EST,20160323 11:50:28 EST,20160323 11:50:28 EST,115.641,,CHFJPY,short,,20160323 11:43:23 EST,closed,20160323 11:43:23 EST,115.723,,,5.0,5.0,,CHFJPY,,36.08,5.0,19790.104,4.0,399980.376,19950.104
33.0,-11.04,20160323 12:03:11 EST,20160323 12:03:11 EST,20160323 12:03:11 EST,115.736,,CHFJPY,short,,20160323 11:58:36 EST,closed,20160323 11:58:36 EST,115.72,,,5.0,5.0,,CHFJPY,,-7.04,5.0,19779.064,4.0,399987.416,19943.064
34.0,4.8,20160323 12:04:44 EST,20160323 12:04:44 EST,20160323 12:04:44 EST,115.756,,CHFJPY,long,,20160323 12:03:11 EST,closed,20160323 12:03:11 EST,115.736,,,5.0,5.0,,CHFJPY,,8.8,-5.0,19783.864,4.0,399996.216,19951.864
35.0,-1.36,20160323 12:05:22 EST,20160323 12:05:22 EST,20160323 12:05:22 EST,115.75,,CHFJPY,short,,20160323 12:04:44 EST,closed,20160323 12:04:44 EST,115.756,,,5.0,5.0,,CHFJPY,,2.64,5.0,19782.504,4.0,399993.576,19954.504
36.0,-15.88,20160323 12:07:23 EST,20160323 12:07:23 EST,20160323 12:07:23 EST,115.723,,CHFJPY,long,,20160323 12:05:22 EST,closed,20160323 12:05:22 EST,115.75,,,5.0,5.0,,CHFJPY,,-11.88,-5.0,19766.624,4.0,399981.696,19942.624
