Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160329 19:20:29 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160329 19:20:29 EST,paperUSD,19998.0,20000.0,388798.744,0,-2.0,0.0,USD
20160329 19:20:30 EST,paperUSD,19996.0,20000.0,377509.644,0,-4.0,0.0,USD
20160329 19:20:31 EST,paperUSD,19994.0,20000.0,363129.744,0,-6.0,0.0,USD
20160329 19:20:32 EST,paperUSD,19992.0,20000.0,353345.3127,0,-8.0,0.0,USD
20160329 19:20:33 EST,paperUSD,19990.0,20000.0,343423.4007,0,-10.0,0.0,USD
20160329 19:20:36 EST,paperUSD,19988.0,20000.0,335790.0007,0,-12.0,0.0,USD
20160329 19:20:37 EST,paperUSD,19986.0,20000.0,326024.17334,0,-14.0,0.0,USD
20160329 19:20:39 EST,paperUSD,19984.0,20000.0,319223.53334,0,-16.0,0.0,USD
20160329 19:20:40 EST,paperUSD,19982.0,20000.0,311629.83734,0,-18.0,0.0,USD
20160329 19:20:42 EST,paperUSD,19980.0,20000.0,301365.69334,0,-20.0,0.0,USD
20160329 19:20:43 EST,paperUSD,19978.0,20000.0,290293.12729,0,-22.0,0.0,USD
20160329 19:20:43 EST,paperUSD,19976.0,20000.0,276025.15929,0,-24.0,0.0,USD
20160329 19:20:44 EST,paperUSD,19974.0,20000.0,264977.50239,0,-26.0,0.0,USD
20160329 19:20:44 EST,paperUSD,19972.0,20000.0,257403.16639,0,-28.0,0.0,USD
20160329 19:20:45 EST,paperUSD,19970.0,20000.0,250549.16639,0,-30.0,0.0,USD
20160329 19:34:51 EST,paperUSD,19965.5,19997.5,250549.16639,0,-34.5,-2.5,USD
20160329 19:37:04 EST,paperUSD,19961.564,19995.564,250549.16639,0,-38.436,-4.436,USD
20160329 19:53:48 EST,paperUSD,19960.37376,19996.37376,250549.16639,0,-39.62624,-3.62624,USD
20160329 20:03:38 EST,paperUSD,19944.17376,19982.17376,250549.16639,0,-55.82624,-17.82624,USD
20160329 20:10:46 EST,paperUSD,19916.12576,19956.12576,250549.16639,0,-83.87424,-43.87424,USD
20160329 20:10:46 EST,paperUSD,19918.26176,19960.26176,250549.16639,0,-81.73824,-39.73824,USD
20160329 20:20:10 EST,paperUSD,19917.81331,19961.81331,250549.16639,0,-82.18669,-38.18669,USD
20160329 21:30:46 EST,paperUSD,19909.74131,19955.74131,250549.16639,0,-90.25869,-44.25869,USD
20160329 21:40:56 EST,paperUSD,19898.23731,19946.23731,250549.16639,0,-101.76269,-53.76269,USD
20160329 21:54:17 EST,paperUSD,19901.45616,19951.45616,250549.16639,0,-98.54384,-48.54384,USD
20160329 21:59:28 EST,paperUSD,19898.44396,19950.44396,250549.16639,0,-101.55604,-49.55604,USD
20160329 22:20:34 EST,paperUSD,19897.14396,19951.14396,250549.16639,0,-102.85604,-48.85604,USD
20160329 22:36:11 EST,paperUSD,19895.14396,19951.14396,250549.16639,0,-104.85604,-48.85604,USD
20160329 22:42:25 EST,paperUSD,19891.94396,19949.94396,250549.16639,0,-108.05604,-50.05604,USD
20160329 23:04:12 EST,paperUSD,19893.94396,19953.94396,250549.16639,0,-106.05604,-46.05604,USD
20160329 23:07:21 EST,paperUSD,19902.76796,19964.76796,250549.16639,0,-97.23204,-35.23204,USD
20160329 23:42:20 EST,paperUSD,19898.13624,19962.13624,250549.16639,0,-101.86376,-37.86376,USD
