Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160509 05:11:12 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160512 02:52:37 EST,paperUSD,99794.166,99800.0,2291700.0,0,-205.834,-200.0,USD,99794.166,99800.0,0
20160512 05:52:53 EST,paperUSD,100088.274,100100.0,2586300.0,0,88.274,100.0,USD,100088.274,100100.0,0
20160512 08:03:02 EST,paperUSD,99182.364,99200.0,2881800.0,0,-817.636,-800.0,USD,99182.364,99200.0,0
20160512 08:36:35 EST,paperUSD,98176.474,98200.0,3176300.0,0,-1823.526,-1800.0,USD,98176.474,98200.0,0
20160512 11:13:37 EST,paperUSD,102470.67,102500.0,3466500.0,0,2470.67,2500.0,USD,102470.67,102500.0,0
20160513 06:16:43 EST,paperUSD,101364.882,101400.0,3755900.0,0,1364.882,1400.0,USD,101364.882,101400.0,0
20160513 07:37:48 EST,paperUSD,102259.076,102300.0,4046200.0,0,2259.076,2300.0,USD,102259.076,102300.0,0
20160513 08:43:19 EST,paperUSD,100553.236,100600.0,4338200.0,0,553.236,600.0,USD,100553.236,100600.0,0
20160513 10:00:54 EST,paperUSD,101647.374,101700.0,4631300.0,0,1647.374,1700.0,USD,101647.374,101700.0,0
20160513 11:34:33 EST,paperUSD,102041.52,102100.0,4924000.0,0,2041.52,2100.0,USD,102041.52,102100.0,0
20160513 11:51:49 EST,paperUSD,101035.686,101100.0,5215700.0,0,1035.686,1100.0,USD,101035.686,101100.0,0
20160513 13:34:41 EST,paperUSD,101629.864,101700.0,5506800.0,0,1629.864,1700.0,USD,101629.864,101700.0,0
20160513 14:28:31 EST,paperUSD,100224.07,100300.0,5796500.0,0,224.07,300.0,USD,100224.07,100300.0,0
20160513 16:33:31 EST,paperUSD,99818.268,99900.0,6086600.0,0,-181.732,-100.0,USD,99818.268,99900.0,0
20160516 03:06:58 EST,paperUSD,99412.474,99500.0,6376300.0,0,-587.526,-500.0,USD,99412.474,99500.0,0
20160516 03:44:49 EST,paperUSD,99406.68,99500.0,6666000.0,0,-593.32,-500.0,USD,99406.68,99500.0,0
20160516 07:44:30 EST,paperUSD,100100.872,100200.0,6956400.0,0,100.872,200.0,USD,100100.872,100200.0,0
20160516 11:44:55 EST,paperUSD,97995.022,98100.0,7248900.0,0,-2004.978,-1900.0,USD,97995.022,98100.0,0
20160516 16:01:26 EST,paperUSD,98489.162,98600.0,7541900.0,0,-1510.838,-1400.0,USD,98489.162,98600.0,0
20160516 17:00:45 EST,paperUSD,97983.292,98100.0,7835400.0,0,-2016.708,-1900.0,USD,97983.292,98100.0,0
20160516 17:52:12 EST,paperUSD,97577.43,97700.0,8128500.0,0,-2422.57,-2300.0,USD,97577.43,97700.0,0
20160516 20:18:45 EST,paperUSD,97171.56,97300.0,8422000.0,0,-2828.44,-2700.0,USD,97171.56,97300.0,0
20160516 21:38:11 EST,paperUSD,96765.698,96900.0,8715100.0,0,-3234.302,-3100.0,USD,96765.698,96900.0,0
20160516 22:44:28 EST,paperUSD,96359.828,96500.0,9008600.0,0,-3640.172,-3500.0,USD,96359.828,96500.0,0
20160516 23:24:51 EST,paperUSD,95953.966,96100.0,9301700.0,0,-4046.034,-3900.0,USD,95953.966,96100.0,0
20160517 00:32:42 EST,paperUSD,95548.096,95700.0,9595200.0,0,-4451.904,-4300.0,USD,95548.096,95700.0,0
20160517 04:32:39 EST,paperUSD,97542.186,97700.0,9890700.0,0,-2457.814,-2300.0,USD,97542.186,97700.0,0
20160517 07:17:52 EST,paperUSD,100536.336,100700.0,10183200.0,0,536.336,700.0,USD,100536.336,100700.0,0
20160517 12:20:40 EST,paperUSD,99430.508,99600.0,10474600.0,0,-569.492,-400.0,USD,99430.508,99600.0,0
20160517 14:26:34 EST,paperUSD,100924.71,101100.0,10764500.0,0,924.71,1100.0,USD,100924.71,101100.0,0
20160517 15:47:18 EST,paperUSD,100518.92,100700.0,11054000.0,0,518.92,700.0,USD,100518.92,100700.0,0
20160517 17:29:58 EST,paperUSD,100313.126,100500.0,11343700.0,0,313.126,500.0,USD,100313.126,100500.0,0
20160517 17:51:33 EST,paperUSD,99907.34,100100.0,11633000.0,0,-92.66,100.0,USD,99907.34,100100.0,0
20160517 20:37:58 EST,paperUSD,99501.546,99700.0,11922700.0,0,-498.454,-300.0,USD,99501.546,99700.0,0
20160517 22:48:21 EST,paperUSD,99095.76,99300.0,12212000.0,0,-904.24,-700.0,USD,99095.76,99300.0,0
20160517 22:50:54 EST,paperUSD,98689.966,98900.0,12501700.0,0,-1310.034,-1100.0,USD,98689.966,98900.0,0
20160518 01:26:53 EST,paperUSD,98284.18,98500.0,12791000.0,0,-1715.82,-1500.0,USD,98284.18,98500.0,0
20160518 02:22:41 EST,paperUSD,97778.384,98000.0,13080800.0,0,-2221.616,-2000.0,USD,97778.384,98000.0,0
20160518 03:00:55 EST,paperUSD,96972.604,97200.0,13369800.0,0,-3027.396,-2800.0,USD,96972.604,97200.0,0
20160518 05:10:53 EST,paperUSD,95066.786,95300.0,13660700.0,0,-4933.214,-4700.0,USD,95066.786,95300.0,0
20160518 05:44:22 EST,paperUSD,94460.98,94700.0,13951000.0,0,-5539.02,-5300.0,USD,94460.98,94700.0,0
20160518 06:48:52 EST,paperUSD,93855.162,94100.0,14241900.0,0,-6144.838,-5900.0,USD,93855.162,94100.0,0
20160518 07:52:08 EST,paperUSD,93149.358,93400.0,14532100.0,0,-6850.642,-6600.0,USD,93149.358,93400.0,0
20160518 09:19:07 EST,paperUSD,93243.556,93500.0,14822200.0,0,-6756.444,-6500.0,USD,93243.556,93500.0,0
20160518 10:01:23 EST,paperUSD,94737.724,95000.0,15113800.0,0,-5262.276,-5000.0,USD,94737.724,95000.0,0
