trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-325.0,20160511 10:55:40 EST,20160511 10:55:40 EST,20160511 10:55:40 EST,959.19,,#Denmark20,short,,20160511 05:37:03 EST,closed,20160511 05:37:03 EST,955.98,,,2.0,2.0,,#Denmark20,,-321.0,2.0,USD,99677.0,4.0,2095919.0,99677.0,99679.0,,99679.0,
2.0,-317.0,20160511 14:21:05 EST,20160511 14:21:05 EST,20160511 14:21:05 EST,956.06,,#Denmark20,long,,20160511 10:55:40 EST,closed,20160511 10:55:40 EST,959.19,,,2.0,2.0,,#Denmark20,,-313.0,-2.0,USD,99362.0,4.0,2191525.0,99362.0,99366.0,,99366.0,
3.0,370.0,20160512 08:25:37 EST,20160512 08:25:37 EST,20160512 08:25:37 EST,962.0,,#Denmark20,long,,20160512 03:40:36 EST,closed,20160512 03:40:36 EST,958.26,,,2.0,2.0,,#Denmark20,,374.0,-2.0,USD,99734.0,4.0,2287725.0,99734.0,99740.0,,99740.0,
4.0,590.0,20160512 10:56:46 EST,20160512 10:56:46 EST,20160512 10:56:46 EST,956.06,,#Denmark20,short,,20160512 08:25:37 EST,closed,20160512 08:25:37 EST,962.0,,,2.0,2.0,,#Denmark20,,594.0,2.0,USD,100326.0,4.0,2383331.0,100326.0,100334.0,,100334.0,
5.0,-421.0,20160512 12:44:10 EST,20160512 12:44:10 EST,20160512 12:44:10 EST,951.89,,#Denmark20,long,,20160512 10:56:46 EST,closed,20160512 10:56:46 EST,956.06,,,2.0,2.0,,#Denmark20,,-417.0,-2.0,USD,99907.0,4.0,2478520.0,99907.0,99917.0,,99917.0,
6.0,308.0,20160513 06:02:30 EST,20160513 06:02:30 EST,20160513 06:02:30 EST,948.77,,#Denmark20,short,,20160512 12:44:10 EST,closed,20160512 12:44:10 EST,951.89,,,2.0,2.0,,#Denmark20,,312.0,2.0,USD,100217.0,4.0,2573397.0,100217.0,100229.0,,100229.0,
7.0,-172.0,20160513 06:59:23 EST,20160513 06:59:23 EST,20160513 06:59:23 EST,947.09,,#Denmark20,long,,20160513 06:02:30 EST,closed,20160513 06:02:30 EST,948.77,,,2.0,2.0,,#Denmark20,,-168.0,-2.0,USD,100047.0,4.0,2668106.0,100047.0,100061.0,,100061.0,
8.0,-559.0,20160513 08:43:50 EST,20160513 08:43:50 EST,20160513 08:43:50 EST,952.64,,#Denmark20,short,,20160513 06:59:23 EST,closed,20160513 06:59:23 EST,947.09,,,2.0,2.0,,#Denmark20,,-555.0,2.0,USD,99490.0,4.0,2763370.0,99490.0,99506.0,,99506.0,
9.0,375.0,20160515 05:13:27 EST,20160515 05:13:27 EST,20160515 05:13:27 EST,956.43,,#Denmark20,long,,20160513 08:43:50 EST,closed,20160513 08:43:50 EST,952.64,,,2.0,2.0,,#Denmark20,,379.0,-2.0,USD,99867.0,4.0,2859013.0,99867.0,99885.0,,99885.0,
10.0,-254.0,20160515 05:22:14 EST,20160515 05:22:14 EST,20160515 05:22:14 EST,958.93,,#Denmark20,short,,20160515 05:13:27 EST,closed,20160515 05:13:27 EST,956.43,,,2.0,2.0,,#Denmark20,,-250.0,2.0,USD,99615.0,4.0,2954906.0,99615.0,99635.0,,99635.0,
11.0,-254.0,20160515 07:07:19 EST,20160515 07:07:19 EST,20160515 07:07:19 EST,956.43,,#Denmark20,long,,20160515 05:22:14 EST,closed,20160515 05:22:14 EST,958.93,,,2.0,2.0,,#Denmark20,,-250.0,-2.0,USD,99363.0,4.0,3050549.0,99363.0,99385.0,,99385.0,
12.0,-254.0,20160515 08:02:41 EST,20160515 08:02:41 EST,20160515 08:02:41 EST,958.93,,#Denmark20,short,,20160515 07:07:19 EST,closed,20160515 07:07:19 EST,956.43,,,2.0,2.0,,#Denmark20,,-250.0,2.0,USD,99111.0,4.0,3146442.0,99111.0,99135.0,,99135.0,
13.0,-254.0,20160515 12:24:43 EST,20160515 12:24:43 EST,20160515 12:24:43 EST,956.43,,#Denmark20,long,,20160515 08:02:41 EST,closed,20160515 08:02:41 EST,958.93,,,2.0,2.0,,#Denmark20,,-250.0,-2.0,USD,98859.0,4.0,3242085.0,98859.0,98885.0,,98885.0,
14.0,-254.0,20160515 13:53:02 EST,20160515 13:53:02 EST,20160515 13:53:02 EST,958.93,,#Denmark20,short,,20160515 12:24:43 EST,closed,20160515 12:24:43 EST,956.43,,,2.0,2.0,,#Denmark20,,-250.0,2.0,USD,98607.0,4.0,3337978.0,98607.0,98635.0,,98635.0,
15.0,-254.0,20160515 23:55:03 EST,20160515 23:55:03 EST,20160515 23:55:03 EST,956.43,,#Denmark20,long,,20160515 13:53:02 EST,closed,20160515 13:53:02 EST,958.93,,,2.0,2.0,,#Denmark20,,-250.0,-2.0,USD,98355.0,4.0,3433621.0,98355.0,98385.0,,98385.0,
16.0,-254.0,20160516 00:13:41 EST,20160516 00:13:41 EST,20160516 00:13:41 EST,958.93,,#Denmark20,short,,20160515 23:55:03 EST,closed,20160515 23:55:03 EST,956.43,,,2.0,2.0,,#Denmark20,,-250.0,2.0,USD,98103.0,4.0,3529514.0,98103.0,98135.0,,98135.0,
