permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,113.368,20000.0,-20000.0,-2.0,SLD,CHF,JPY,20160410 17:15:59 EST,,0.0,99998.0,1980047.232,99815.424,113.368,99819.424,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,152.568,20000.0,20000.0,-2.0,BOT,GBP,JPY,20160410 17:16:09 EST,,0.0,99996.0,1953195.264,100119.952,152.568,100127.952,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,113.541,40000.0,20000.0,-32.448,BOT,CHF,JPY,20160410 19:03:22 EST,,-30.448,99963.552,1953195.264,100415.744,113.541,100425.744,99969.552,-32.448
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,152.916,40000.0,-20000.0,59.248,SLD,GBP,JPY,20160410 19:03:53 EST,,61.248,100022.8,1953195.264,99916.192,152.916,99928.192,100030.8,59.248
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160410 21:43:04 EST,,-2.64,100018.16,1980111.12,100163.824,152.916,100175.824,100028.16,-4.64
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,113.527,20000.0,0.0,-4.464,SLD,CHF,JPY,20160410 21:43:37 EST,,-2.464,100013.696,2000091.872,100013.696,113.541,100025.696,100025.696,-4.464
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160410 22:57:10 EST,,0.0,100011.696,1980108.656,100157.36,113.541,100173.36,100025.696,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160410 22:57:11 EST,,0.0,100009.696,1953195.44,99903.088,152.916,99923.088,100025.696,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,113.541,20000.0,40000.0,-2.0,BOT,CHF,JPY,20160411 04:26:00 EST,,0.0,100007.696,1933212.224,100048.752,113.541,100070.752,100025.696,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160411 04:26:00 EST,,0.0,100005.696,1906299.008,99796.48,152.916,99820.48,100025.696,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,113.527,20000.0,20000.0,-4.464,SLD,CHF,JPY,20160411 20:57:10 EST,,-2.464,100001.232,1926279.76,99644.352,113.541,99670.352,100023.232,-4.464
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160411 20:57:11 EST,,-2.64,99996.592,1953195.616,99889.984,152.916,99917.984,100020.592,-4.64
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,113.541,20000.0,40000.0,-2.0,BOT,CHF,JPY,20160412 00:50:27 EST,,0.0,99994.592,1933212.4,100035.648,113.541,100065.648,100020.592,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160412 00:50:29 EST,,0.0,99992.592,1906299.184,99783.376,152.916,99815.376,100020.592,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,113.527,20000.0,20000.0,-4.464,SLD,CHF,JPY,20160412 01:37:21 EST,,-2.464,99988.128,1926279.936,99631.248,113.541,99665.248,100018.128,-4.464
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,152.931,20000.0,-20000.0,-4.64,BOT,GBP,JPY,20160412 01:37:22 EST,,-2.64,99983.488,1953195.792,99876.88,152.916,99912.88,100015.488,-4.64
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160412 02:30:37 EST,,-2.64,99978.848,1980111.648,100124.512,152.916,100160.512,100012.848,-4.64
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,113.527,20000.0,0.0,-4.464,SLD,CHF,JPY,20160412 02:31:08 EST,,-2.464,99974.384,2000092.4,99974.384,113.541,100010.384,100010.384,-4.464
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160412 02:36:40 EST,,0.0,99972.384,1980109.184,100118.048,113.541,100158.048,100010.384,-2.0
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160412 02:37:11 EST,,0.0,99970.384,1953195.968,99863.776,152.916,99907.776,100010.384,-2.0
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,113.527,20000.0,0.0,-4.464,SLD,CHF,JPY,20160412 03:49:05 EST,,-2.464,99965.92,1973176.72,99713.648,113.541,99757.648,100007.92,-4.464
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,152.931,20000.0,0.0,-4.64,BOT,GBP,JPY,20160412 03:49:36 EST,,-2.64,99961.28,2000092.576,99961.28,152.916,100005.28,100005.28,-4.64
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160412 04:31:51 EST,,0.0,99959.28,1980109.36,100104.944,113.541,100152.944,100005.28,-2.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,152.916,20000.0,-20000.0,-2.0,SLD,GBP,JPY,20160412 04:32:22 EST,,0.0,99957.28,1953196.144,99850.672,152.916,99902.672,100005.28,-2.0
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,113.541,20000.0,40000.0,-2.0,BOT,CHF,JPY,20160412 05:33:13 EST,,0.0,99955.28,1933212.928,99996.336,113.541,100050.336,100005.28,-2.0
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,152.916,20000.0,-40000.0,-2.0,SLD,GBP,JPY,20160412 05:33:14 EST,,0.0,99953.28,1906299.712,99744.064,152.916,99800.064,100005.28,-2.0
