Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:04 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:04 EST,paperUSD,99998.0,100000.0,1986381.4,7.8,-2.0,0.0,USD,100005.8,100009.8,9.8
20160410 19:38:50 EST,paperUSD,99980.6,99984.6,2000015.4,0.0,-19.4,-15.4,USD,99980.6,99984.6,0.0
20160410 19:38:50 EST,paperUSD,99978.6,99984.6,1986381.4,-9.0,-21.4,-15.4,USD,99969.6,99977.6,-7.0
20160410 21:38:55 EST,paperUSD,99974.6,99982.6,2000013.4,0.0,-25.4,-17.4,USD,99974.6,99982.6,0.0
20160410 21:38:55 EST,paperUSD,99972.6,99982.6,1972749.4,-9.2,-27.4,-17.4,USD,99963.4,99975.4,-7.2
20160410 22:06:09 EST,paperUSD,99966.6,99978.6,2000017.4,0.0,-33.4,-21.4,USD,99966.6,99978.6,0.0
20160410 22:06:09 EST,paperUSD,99964.6,99978.6,1972749.4,-16.0,-35.4,-21.4,USD,99948.6,99964.6,-14.0
20160410 22:38:29 EST,paperUSD,99958.6,99974.6,2000013.4,0.0,-41.4,-25.4,USD,99958.6,99974.6,0.0
20160410 22:38:29 EST,paperUSD,99956.6,99974.6,1986381.4,-5.6,-43.4,-25.4,USD,99951.0,99971.0,-3.6
20160410 23:38:01 EST,paperUSD,99952.6,99972.6,2000015.4,0.0,-47.4,-27.4,USD,99952.6,99972.6,0.0
20160410 23:38:01 EST,paperUSD,99950.6,99972.6,1986381.4,-9.0,-49.4,-27.4,USD,99941.6,99965.6,-7.0
20160411 03:08:45 EST,paperUSD,99948.6,99972.6,1972747.4,-16.0,-51.4,-27.4,USD,99932.6,99958.6,-14.0
20160411 03:39:32 EST,paperUSD,99944.6,99970.6,1986379.4,-9.0,-55.4,-29.4,USD,99935.6,99963.6,-7.0
20160411 05:38:06 EST,paperUSD,99942.6,99970.6,1972745.4,-16.0,-57.4,-29.4,USD,99926.6,99956.6,-14.0
20160411 06:09:22 EST,paperUSD,99938.6,99968.6,1986377.4,-9.0,-61.4,-31.4,USD,99929.6,99961.6,-7.0
20160411 07:09:22 EST,paperUSD,99936.6,99968.6,1972743.4,-16.0,-63.4,-31.4,USD,99920.6,99954.6,-14.0
20160411 07:39:07 EST,paperUSD,99932.6,99966.6,1986375.4,-9.0,-67.4,-33.4,USD,99923.6,99959.6,-7.0
20160411 08:39:09 EST,paperUSD,99930.6,99966.6,1972741.4,-16.0,-69.4,-33.4,USD,99914.6,99952.6,-14.0
20160411 09:39:12 EST,paperUSD,99926.6,99964.6,1986373.4,-9.0,-73.4,-35.4,USD,99917.6,99957.6,-7.0
20160411 10:08:55 EST,paperUSD,99924.6,99964.6,1972739.4,-16.0,-75.4,-35.4,USD,99908.6,99950.6,-14.0
20160411 10:39:11 EST,paperUSD,99920.6,99962.6,1986371.4,-9.0,-79.4,-37.4,USD,99911.6,99955.6,-7.0
20160411 12:39:09 EST,paperUSD,99918.6,99962.6,1972737.4,-16.0,-81.4,-37.4,USD,99902.6,99948.6,-14.0
20160411 13:09:25 EST,paperUSD,99914.6,99960.6,1986369.4,-9.0,-85.4,-39.4,USD,99905.6,99953.6,-7.0
20160411 14:37:41 EST,paperUSD,99912.6,99960.6,1972735.4,-16.0,-87.4,-39.4,USD,99896.6,99946.6,-14.0
20160411 15:23:42 EST,paperUSD,99908.6,99958.6,1986367.4,-9.0,-91.4,-41.4,USD,99899.6,99951.6,-7.0
20160411 23:37:34 EST,paperUSD,99906.6,99958.6,1972733.4,-16.0,-93.4,-41.4,USD,99890.6,99944.6,-14.0
20160412 00:37:25 EST,paperUSD,99902.6,99956.6,1986365.4,-9.0,-97.4,-43.4,USD,99893.6,99949.6,-7.0
20160412 08:37:18 EST,paperUSD,99898.6,99954.6,1999997.4,0.0,-101.4,-45.4,USD,99898.6,99954.6,0.0
20160412 08:37:18 EST,paperUSD,99896.6,99954.6,1986365.4,-5.6,-103.4,-45.4,USD,99891.0,99951.0,-3.6
20160412 09:08:02 EST,paperUSD,99892.6,99952.6,1999999.4,0.0,-107.4,-47.4,USD,99892.6,99952.6,0.0
20160412 09:08:02 EST,paperUSD,99890.6,99952.6,1986365.4,-9.0,-109.4,-47.4,USD,99881.6,99945.6,-7.0
20160412 10:07:59 EST,paperUSD,99886.6,99950.6,1999997.4,0.0,-113.4,-49.4,USD,99886.6,99950.6,0.0
20160412 10:07:59 EST,paperUSD,99884.6,99950.6,1972733.4,-9.2,-115.4,-49.4,USD,99875.4,99943.4,-7.2
20160412 10:37:46 EST,paperUSD,99880.6,99948.6,1986367.4,-5.6,-119.4,-51.4,USD,99875.0,99945.0,-3.6
20160412 11:37:43 EST,paperUSD,99876.6,99946.6,2000001.4,0.0,-123.4,-53.4,USD,99876.6,99946.6,0.0
20160412 11:37:43 EST,paperUSD,99874.6,99946.6,1972733.4,-16.0,-125.4,-53.4,USD,99858.6,99932.6,-14.0
20160412 12:04:55 EST,paperUSD,99868.6,99942.6,1999997.4,0.0,-131.4,-57.4,USD,99868.6,99942.6,0.0
20160412 12:04:55 EST,paperUSD,99866.6,99942.6,1986365.4,-5.6,-133.4,-57.4,USD,99861.0,99939.0,-3.6
20160412 14:37:31 EST,paperUSD,99862.6,99940.6,1999999.4,0.0,-137.4,-59.4,USD,99862.6,99940.6,0.0
20160412 14:37:31 EST,paperUSD,99860.6,99940.6,1986365.4,-9.0,-139.4,-59.4,USD,99851.6,99933.6,-7.0
20160412 15:23:41 EST,paperUSD,99858.6,99940.6,1972523.8,204.4,-141.4,-59.4,USD,100063.0,100147.0,206.4
20160412 15:38:21 EST,paperUSD,99956.6,100040.6,1986361.6,98.0,-43.4,40.6,USD,100054.6,100140.6,100.0
20160412 17:37:37 EST,paperUSD,100050.4,100136.4,2000195.2,0.0,50.4,136.4,USD,100050.4,100136.4,0.0
20160412 17:37:37 EST,paperUSD,100048.4,100136.4,1986361.6,0.199999999999,48.4,136.4,USD,100048.6,100138.6,2.2
20160412 18:07:56 EST,paperUSD,100037.6,100127.6,2000204.0,0.0,37.6,127.6,USD,100037.6,100127.6,0.0
20160412 18:07:56 EST,paperUSD,100035.6,100127.6,1986361.6,-5.8,35.6,127.6,USD,100029.8,100123.8,-3.8
20160412 18:38:16 EST,paperUSD,100033.2,100127.2,2000203.6,0.0,33.2,127.2,USD,100033.2,100127.2,0.0
20160412 18:38:16 EST,paperUSD,100031.2,100127.2,1986361.6,-0.400000000001,31.2,127.2,USD,100030.8,100128.8,1.6
20160413 07:39:26 EST,paperUSD,100029.2,100127.2,1972552.6,-31.4,29.2,127.2,USD,99997.8,100097.8,-29.4
20160413 08:08:50 EST,paperUSD,100028.5,100128.5,1986376.8,-3.3,28.5,128.5,USD,100025.2,100127.2,-1.3
20160413 08:39:49 EST,paperUSD,100026.5,100128.5,1972530.8,19.7,26.5,128.5,USD,100046.2,100150.2,21.7
20160413 09:09:07 EST,paperUSD,100002.05,100106.05,1986389.0,20.45,2.05,106.05,USD,100022.5,100128.5,22.45
20160413 10:08:22 EST,paperUSD,100000.05,100106.05,1972546.2,7.05,0.05,106.05,USD,100007.1,100115.1,9.05
20160413 11:08:33 EST,paperUSD,100010.925,100118.925,1986372.6,-14.875,10.925,118.925,USD,99996.05,100106.05,-12.875
20160413 16:08:56 EST,paperUSD,100008.925,100118.925,1972535.0,-0.0750000000018,8.925,118.925,USD,100008.85,100120.85,1.925
20160413 16:39:14 EST,paperUSD,100015.3625,100127.3625,1986365.0,-10.4375,15.3625,127.3625,USD,100004.925,100118.925,-8.4375
20160413 20:36:31 EST,paperUSD,100013.3625,100127.3625,1972591.0,-64.0375,13.3625,127.3625,USD,99949.325,100065.325,-62.0375
20160413 21:08:28 EST,paperUSD,100034.98125,100150.98125,1986373.6,-25.61875,34.98125,150.98125,USD,100009.3625,100127.3625,-23.61875
20160413 22:06:25 EST,paperUSD,100032.98125,100150.98125,1972674.8,-105.81875,32.98125,150.98125,USD,99927.1625,100047.1625,-103.81875
