trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,83.472,20160323 12:39:46 EST,20160323 12:39:46 EST,20160323 12:39:46 EST,158.81,,GBPJPY,short,,20160323 05:41:15 EST,closed,20160323 05:41:15 EST,159.804,,,1.0,1.0,,GBPJPY,,87.472,1.0,20083.472,4.0,399912.528,20087.472
2.0,3.24,20160323 13:11:25 EST,20160323 13:11:25 EST,20160323 13:11:25 EST,158.845,,GBPJPY,long,,20160323 12:39:46 EST,closed,20160323 12:39:46 EST,158.81,,,3.0,3.0,,GBPJPY,,9.24,-1.0,20086.712,6.0,399921.768,20096.712
3.0,-3.296,20160323 14:00:08 EST,20160323 14:00:08 EST,20160323 14:00:08 EST,158.785,,GBPJPY,short,,20160323 13:11:25 EST,closed,20160323 13:11:25 EST,158.793,,,1.0,1.0,,GBPJPY,,0.704000000001,1.0,20083.416,4.0,399921.064,20097.416
4.0,-8.224,20160323 14:15:31 EST,20160323 14:15:31 EST,20160323 14:15:31 EST,158.737,,GBPJPY,long,,20160323 14:00:08 EST,closed,20160323 14:00:08 EST,158.785,,,1.0,1.0,,GBPJPY,,-4.224,-1.0,20075.192,4.0,399916.84,20093.192
5.0,-9.808,20160323 14:30:32 EST,20160323 14:30:32 EST,20160323 14:30:32 EST,158.77,,GBPJPY,short,,20160323 14:15:31 EST,closed,20160323 14:15:31 EST,158.737,,,2.0,2.0,,GBPJPY,,-5.808,2.0,20065.384,4.0,399922.648,20087.384
6.0,-20.72,20160323 14:46:53 EST,20160323 14:46:53 EST,20160323 14:46:53 EST,158.58,,GBPJPY,long,,20160323 14:30:32 EST,closed,20160323 14:30:32 EST,158.77,,,1.0,1.0,,GBPJPY,,-16.72,-1.0,20044.664,4.0,399905.928,20070.664
7.0,-8.488,20160323 15:03:12 EST,20160323 15:03:12 EST,20160323 15:03:12 EST,158.631,,GBPJPY,short,,20160323 14:46:53 EST,closed,20160323 14:46:53 EST,158.58,,,1.0,1.0,,GBPJPY,,-4.488,1.0,20036.176,4.0,399910.416,20066.176
8.0,-3.912,20160323 15:32:22 EST,20160323 15:32:22 EST,20160323 15:32:22 EST,158.632,,GBPJPY,long,,20160323 15:03:12 EST,closed,20160323 15:03:12 EST,158.631,,,1.0,1.0,,GBPJPY,,0.0880000000004,-1.0,20032.264,4.0,399910.504,20066.264
9.0,-3.12,20160323 16:16:38 EST,20160323 16:16:38 EST,20160323 16:16:38 EST,158.671,,GBPJPY,long,,20160323 16:01:46 EST,closed,20160323 16:01:46 EST,158.666,,,2.0,2.0,,GBPJPY,,0.879999999999,-2.0,20029.144,4.0,399911.384,20067.144
10.0,0.575999999997,20160323 16:31:55 EST,20160323 16:31:55 EST,20160323 16:31:55 EST,158.645,,GBPJPY,short,,20160323 16:16:38 EST,closed,20160323 16:16:38 EST,158.671,,,2.0,2.0,,GBPJPY,,4.576,2.0,20029.72,4.0,399906.808,20071.72
