permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,115.538,10000.0,-10000.0,-2.0,SLD,CHF,JPY,20160323 05:41:14 EST,,0.0,19998.0,389832.656,115.538,20000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,115.465,20000.0,10000.0,4.424,BOT,CHF,JPY,20160323 06:05:10 EST,,6.424,20002.424,389832.656,115.465,20006.424,4.424
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,115.497,20000.0,-10000.0,0.816,SLD,CHF,JPY,20160323 06:15:10 EST,,2.816,20003.24,389832.656,115.497,20009.24,0.816
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,115.471,20000.0,10000.0,0.288000000001,BOT,CHF,JPY,20160323 06:27:47 EST,,2.288,20003.528,389832.656,115.471,20011.528,0.288000000001
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,115.65,20000.0,-10000.0,13.752,SLD,CHF,JPY,20160323 09:11:04 EST,,15.752,20017.28,389832.656,115.65,20027.28,13.752
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,115.851,20000.0,10000.0,-19.688,BOT,CHF,JPY,20160323 10:43:48 EST,,-17.688,19997.592,389832.656,115.851,20009.592,-19.688
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,115.708,20000.0,-10000.0,-14.584,SLD,CHF,JPY,20160323 11:08:27 EST,,-12.584,19983.008,389832.656,115.708,19997.008,-14.584
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,115.431,20000.0,10000.0,22.376,BOT,CHF,JPY,20160323 13:14:56 EST,,24.376,20005.384,389832.656,115.431,20021.384,22.376
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,115.394,20000.0,-10000.0,-5.256,SLD,CHF,JPY,20160323 13:41:27 EST,,-3.256,20000.128,389832.656,115.394,20018.128,-5.256
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,115.371,20000.0,10000.0,0.0239999999997,BOT,CHF,JPY,20160323 14:10:19 EST,,2.024,20000.152,389832.656,115.371,20020.152,0.0239999999997
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,115.308,20000.0,-10000.0,-7.544,SLD,CHF,JPY,20160323 14:40:56 EST,,-5.544,19992.608,389832.656,115.308,20014.608,-7.544
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,115.304,20000.0,10000.0,-1.648,BOT,CHF,JPY,20160323 15:10:07 EST,,0.351999999999,19990.96,389832.656,115.304,20014.96,-1.648
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,115.336,20000.0,-10000.0,0.816,SLD,CHF,JPY,20160323 15:37:36 EST,,2.816,19991.776,389832.656,115.336,20017.776,0.816
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,115.202,20000.0,10000.0,9.792,BOT,CHF,JPY,20160323 20:37:35 EST,,11.792,20001.568,389832.656,115.202,20029.568,9.792
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,115.45,20000.0,-10000.0,19.824,SLD,CHF,JPY,20160323 21:10:48 EST,,21.824,20021.392,389832.656,115.45,20051.392,19.824
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,115.564,20000.0,10000.0,-12.032,BOT,CHF,JPY,20160324 00:52:04 EST,,-10.032,20009.36,389832.656,115.564,20041.36,-12.032
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,115.61,20000.0,-10000.0,2.048,SLD,CHF,JPY,20160324 01:19:18 EST,,4.048,20011.408,389832.656,115.61,20045.408,2.048
