permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,22.09086012,USD,IDEALPRO,1.0,,,1.0,1.09123,1000000.0,1000000.0,-22.09086012,BOT,EUR,CHF,20160330 08:35:32 EST,,0.0,19977.9091399,-704543.006,1.09123,20000.0,-22.09086012
2,Paper,Paper,22.086204,USD,IDEALPRO,2.0,,,1.0,1.091,2000000.0,-1000000.0,-254.892204,SLD,EUR,CHF,20160330 10:16:20 EST,,-232.806,19723.0169359,-704543.006,1.091,19767.194,-254.892204
3,Paper,Paper,22.06373316,USD,IDEALPRO,3.0,,,1.0,1.08989,2000000.0,1000000.0,1101.47826684,BOT,EUR,CHF,20160330 10:36:56 EST,,1123.542,20824.4952027,-704543.006,1.08989,20890.736,1101.47826684
4,Paper,Paper,22.11495048,USD,IDEALPRO,4.0,,,1.0,1.09242,2000000.0,-1000000.0,2538.75104952,SLD,EUR,CHF,20160330 11:02:09 EST,,2560.866,23363.2462522,-704543.006,1.09242,23451.602,2538.75104952
5,Paper,Paper,22.0943016,USD,IDEALPRO,5.0,,,1.0,1.0914,2000000.0,1000000.0,1010.3496984,BOT,EUR,CHF,20160330 12:53:20 EST,,1032.444,24373.5959506,-704543.006,1.0914,24484.046,1010.3496984
6,Paper,Paper,22.10361384,USD,IDEALPRO,6.0,,,1.0,1.09186,2000000.0,-1000000.0,443.50838616,SLD,EUR,CHF,20160330 14:25:49 EST,,465.612,24817.1043368,-704543.006,1.09186,24949.658,443.50838616
7,Paper,Paper,22.13114568,USD,IDEALPRO,7.0,,,1.0,1.09322,2000000.0,1000000.0,-1398.72314568,BOT,EUR,CHF,20160330 15:59:02 EST,,-1376.592,23418.3811911,-704543.006,1.09322,23573.066,-1398.72314568
8,Paper,Paper,22.14572136,USD,IDEALPRO,8.0,,,1.0,1.09394,2000000.0,-1000000.0,706.63827864,SLD,EUR,CHF,20160330 16:35:51 EST,,728.784,24125.0194697,-704543.006,1.09394,24301.85,706.63827864
9,Paper,Paper,22.14329208,USD,IDEALPRO,9.0,,,1.0,1.09382,2000000.0,1000000.0,99.3207079199,BOT,EUR,CHF,20160330 17:26:15 EST,,121.464,24224.3401776,-704543.006,1.09382,24423.314,99.3207079199
10,Paper,Paper,22.1347896,USD,IDEALPRO,10.0,,,1.0,1.0934,2000000.0,-1000000.0,-447.2587896,SLD,EUR,CHF,20160330 21:02:42 EST,,-425.124,23777.081388,-704543.006,1.0934,23998.19,-447.2587896
11,Paper,Paper,22.12648956,USD,IDEALPRO,11.0,,,1.0,1.09299,2000000.0,1000000.0,392.87551044,BOT,EUR,CHF,20160330 22:55:31 EST,,415.002,24169.9568984,-704543.006,1.09299,24413.192,392.87551044
