trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-411.712,20160505 05:23:31 EST,20160505 05:23:31 EST,20160505 05:23:31 EST,2926.0,,#EUR50_M6,long,,20160504 20:56:36 EST,closed,20160504 20:56:36 EST,2930.0,,,2.0,2.0,,#EUR50_M6,,-400.0,-2.0,USD,99594.148,11.712,2292600.0,99594.148,99600.0,,99600.0,
2.0,-411.712,20160505 05:40:37 EST,20160505 05:40:37 EST,20160505 05:40:37 EST,2930.0,,#EUR50_M6,short,,20160505 05:23:31 EST,closed,20160505 05:23:31 EST,2926.0,,,2.0,2.0,,#EUR50_M6,,-400.0,2.0,USD,99188.288,11.712,2585600.0,99188.288,99200.0,,99200.0,
3.0,-411.712,20160505 15:00:23 EST,20160505 15:00:23 EST,20160505 15:00:23 EST,2926.0,,#EUR50_M6,long,,20160505 05:40:37 EST,closed,20160505 05:40:37 EST,2930.0,,,2.0,2.0,,#EUR50_M6,,-400.0,-2.0,USD,98782.436,11.712,2878200.0,98782.436,98800.0,,98800.0,
4.0,-411.712,20160505 15:14:58 EST,20160505 15:14:58 EST,20160505 15:14:58 EST,2930.0,,#EUR50_M6,short,,20160505 15:00:23 EST,closed,20160505 15:00:23 EST,2926.0,,,2.0,2.0,,#EUR50_M6,,-400.0,2.0,USD,98376.576,11.712,3171200.0,98376.576,98400.0,,98400.0,
5.0,-411.712,20160505 19:10:21 EST,20160505 19:10:21 EST,20160505 19:10:21 EST,2926.0,,#EUR50_M6,long,,20160505 15:14:58 EST,closed,20160505 15:14:58 EST,2930.0,,,2.0,2.0,,#EUR50_M6,,-400.0,-2.0,USD,97970.724,11.712,3463800.0,97970.724,98000.0,,98000.0,
6.0,-4311.634,20160506 03:00:17 EST,20160506 03:00:17 EST,20160506 03:00:17 EST,2887.0,,#EUR50_M6,long,,20160505 19:32:06 EST,closed,20160505 19:32:06 EST,2930.0,,,2.0,2.0,,#EUR50_M6,,-4300.0,-2.0,USD,93259.09,11.634,4045500.0,93259.09,93300.0,,93300.0,
7.0,88.454,20160506 03:16:27 EST,20160506 03:16:27 EST,20160506 03:16:27 EST,2886.0,,#EUR50_M6,short,,20160506 03:00:17 EST,closed,20160506 03:00:17 EST,2887.0,,,2.0,2.0,,#EUR50_M6,,100.0,2.0,USD,93353.318,11.546,4334100.0,93353.318,93400.0,,93400.0,
8.0,588.444,20160506 03:27:37 EST,20160506 03:27:37 EST,20160506 03:27:37 EST,2892.0,,#EUR50_M6,long,,20160506 03:16:27 EST,closed,20160506 03:16:27 EST,2886.0,,,2.0,2.0,,#EUR50_M6,,600.0,-2.0,USD,93947.534,11.556,4623300.0,93947.534,94000.0,,94000.0,
9.0,288.438,20160506 04:13:02 EST,20160506 04:13:02 EST,20160506 04:13:02 EST,2889.0,,#EUR50_M6,short,,20160506 03:27:37 EST,closed,20160506 03:27:37 EST,2892.0,,,2.0,2.0,,#EUR50_M6,,300.0,2.0,USD,94241.756,11.562,4912200.0,94241.756,94300.0,,94300.0,
10.0,188.44,20160506 04:52:14 EST,20160506 04:52:14 EST,20160506 04:52:14 EST,2891.0,,#EUR50_M6,long,,20160506 04:13:02 EST,closed,20160506 04:13:02 EST,2889.0,,,2.0,2.0,,#EUR50_M6,,200.0,-2.0,USD,94435.974,11.56,5201300.0,94435.974,94500.0,,94500.0,
11.0,488.446,20160506 05:40:15 EST,20160506 05:40:15 EST,20160506 05:40:15 EST,2886.0,,#EUR50_M6,short,,20160506 04:52:14 EST,closed,20160506 04:52:14 EST,2891.0,,,2.0,2.0,,#EUR50_M6,,500.0,2.0,USD,94930.202,11.554,5489900.0,94930.202,95000.0,,95000.0,
12.0,-1911.506,20160506 06:37:35 EST,20160506 06:37:35 EST,20160506 06:37:35 EST,2867.0,,#EUR50_M6,long,,20160506 05:40:15 EST,closed,20160506 05:40:15 EST,2886.0,,,2.0,2.0,,#EUR50_M6,,-1900.0,-2.0,USD,93024.468,11.506,5776600.0,93024.468,93100.0,,93100.0,
13.0,-811.484,20160506 07:16:07 EST,20160506 07:16:07 EST,20160506 07:16:07 EST,2875.0,,#EUR50_M6,short,,20160506 06:37:35 EST,closed,20160506 06:37:35 EST,2867.0,,,2.0,2.0,,#EUR50_M6,,-800.0,2.0,USD,92218.718,11.484,6064100.0,92218.718,92300.0,,92300.0,
14.0,-911.482,20160506 07:48:16 EST,20160506 07:48:16 EST,20160506 07:48:16 EST,2866.0,,#EUR50_M6,long,,20160506 07:16:07 EST,closed,20160506 07:16:07 EST,2875.0,,,2.0,2.0,,#EUR50_M6,,-900.0,-2.0,USD,91312.986,11.482,6350700.0,91312.986,91400.0,,91400.0,
15.0,-811.48,20160506 08:14:40 EST,20160506 08:14:40 EST,20160506 08:14:40 EST,2874.0,,#EUR50_M6,short,,20160506 07:48:16 EST,closed,20160506 07:48:16 EST,2866.0,,,2.0,2.0,,#EUR50_M6,,-800.0,2.0,USD,90507.238,11.48,6638100.0,90507.238,90600.0,,90600.0,
16.0,-1311.47,20160506 09:01:45 EST,20160506 09:01:45 EST,20160506 09:01:45 EST,2861.0,,#EUR50_M6,long,,20160506 08:14:40 EST,closed,20160506 08:14:40 EST,2874.0,,,2.0,2.0,,#EUR50_M6,,-1300.0,-2.0,USD,89201.516,11.47,6924200.0,89201.516,89300.0,,89300.0,
17.0,-2011.484,20160506 09:24:14 EST,20160506 09:24:14 EST,20160506 09:24:14 EST,2881.0,,#EUR50_M6,short,,20160506 09:01:45 EST,closed,20160506 09:01:45 EST,2861.0,,,2.0,2.0,,#EUR50_M6,,-2000.0,2.0,USD,87195.754,11.484,7212300.0,87195.754,87300.0,,87300.0,
18.0,-311.518,20160506 09:38:16 EST,20160506 09:38:16 EST,20160506 09:38:16 EST,2878.0,,#EUR50_M6,long,,20160506 09:24:14 EST,closed,20160506 09:24:14 EST,2881.0,,,2.0,2.0,,#EUR50_M6,,-300.0,-2.0,USD,86889.998,11.518,7500100.0,86889.998,87000.0,,87000.0,
19.0,-2911.57,20160506 10:37:54 EST,20160506 10:37:54 EST,20160506 10:37:54 EST,2907.0,,#EUR50_M6,short,,20160506 09:38:16 EST,closed,20160506 09:38:16 EST,2878.0,,,2.0,2.0,,#EUR50_M6,,-2900.0,2.0,USD,83984.184,11.57,7790800.0,83984.184,84100.0,,84100.0,
20.0,-411.6,20160506 11:46:33 EST,20160506 11:46:33 EST,20160506 11:46:33 EST,2902.0,,#EUR50_M6,short,,20160506 11:32:25 EST,closed,20160506 11:32:25 EST,2898.0,,,2.0,2.0,,#EUR50_M6,,-400.0,2.0,USD,83578.38,11.6,8081000.0,83578.38,83700.0,,83700.0,
