trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,17.4396,20160410 19:02:21 EST,20160410 19:02:21 EST,20160410 19:02:21 EST,0.80744,,EURGBP,short,,20160410 17:15:27 EST,closed,20160410 17:15:27 EST,0.8082,,,2.0,2.0,,EURGBP,,21.4396,2.0,GBP,100017.4396,4.0,1999978.5604,100017.4396,100021.4396,100021.4396,-15.5155,-17.5155
2.0,-7.6673,20160410 22:32:05 EST,20160410 22:32:05 EST,20160410 22:32:05 EST,0.80731,,EURGBP,long,,20160410 19:02:21 EST,closed,20160410 19:02:21 EST,0.80744,,,2.0,2.0,,EURGBP,,-3.6673,-2.0,GBP,100009.7723,4.0,1999974.8931,100009.7723,100017.7723,100017.7723,4.7957,2.7957
3.0,-7.6673,20160410 22:59:50 EST,20160410 22:59:50 EST,20160410 22:59:50 EST,0.80744,,EURGBP,short,,20160410 22:32:05 EST,closed,20160410 22:32:05 EST,0.80731,,,2.0,2.0,,EURGBP,,-3.6673,2.0,GBP,100002.105,4.0,1999978.5604,100002.105,100014.105,100014.105,9.5914,7.5914
4.0,-7.6673,20160411 07:00:30 EST,20160411 07:00:30 EST,20160411 07:00:30 EST,0.80731,,EURGBP,long,,20160410 22:59:50 EST,closed,20160410 22:59:50 EST,0.80744,,,2.0,2.0,,EURGBP,,-3.6673,-2.0,GBP,99994.4377,4.0,1999974.8931,99994.4377,100010.4377,100010.4377,4.7957,2.7957
5.0,-7.6673,20160411 07:01:01 EST,20160411 07:01:01 EST,20160411 07:01:01 EST,0.80744,,EURGBP,short,,20160411 07:00:30 EST,closed,20160411 07:00:30 EST,0.80731,,,2.0,2.0,,EURGBP,,-3.6673,2.0,GBP,99986.7704,4.0,1999978.5604,99986.7704,100006.7704,100006.7704,9.5914,7.5914
6.0,-7.6673,20160412 07:29:30 EST,20160412 07:29:30 EST,20160412 07:29:30 EST,0.80731,,EURGBP,long,,20160411 07:01:01 EST,closed,20160411 07:01:01 EST,0.80744,,,2.0,2.0,,EURGBP,,-3.6673,-2.0,GBP,99979.1031,4.0,1999974.8931,99979.1031,100003.1031,100003.1031,4.7957,2.7957
7.0,-7.6673,20160412 07:41:10 EST,20160412 07:41:10 EST,20160412 07:41:10 EST,0.80744,,EURGBP,short,,20160412 07:29:30 EST,closed,20160412 07:29:30 EST,0.80731,,,2.0,2.0,,EURGBP,,-3.6673,2.0,GBP,99971.4358,4.0,1999978.5604,99971.4358,99999.4358,99999.4358,9.5914,7.5914
8.0,-15.3346,20160412 09:37:25 EST,20160412 09:37:25 EST,20160412 09:37:25 EST,0.80731,,EURGBP,long,,20160412 08:43:34 EST,closed,20160412 07:41:10 EST,0.80744,,,4.0,4.0,,EURGBP,,-7.3346,-2.0,GBP,99956.1012,8.0,1999971.2258,99956.1012,99992.1012,99992.1012,4.7957,2.7957
9.0,-7.6673,20160412 10:17:40 EST,20160412 10:17:40 EST,20160412 10:17:40 EST,0.80744,,EURGBP,short,,20160412 09:37:25 EST,closed,20160412 09:37:25 EST,0.80731,,,2.0,2.0,,EURGBP,,-3.6673,2.0,GBP,99948.4339,4.0,1999974.8931,99948.4339,99988.4339,99988.4339,9.5914,7.5914
10.0,-21.0019,20160412 11:43:50 EST,20160412 11:43:50 EST,20160412 11:43:50 EST,0.80731,,EURGBP,long,,20160412 10:37:49 EST,closed,20160412 10:17:40 EST,0.80744,,,4.0,4.0,,EURGBP,,-11.0019,-2.0,GBP,99927.432,10.0,1999963.8912,99927.432,99977.432,99977.432,4.7957,2.7957
11.0,-15.3346,20160412 15:19:16 EST,20160412 15:19:16 EST,20160412 15:19:16 EST,0.80744,,EURGBP,short,,20160412 14:10:47 EST,closed,20160412 11:43:50 EST,0.80731,,,4.0,4.0,,EURGBP,,-7.3346,2.0,GBP,99912.0974,8.0,1999971.2258,99912.0974,99970.0974,99970.0974,9.5914,7.5914
12.0,-259.0184,20160412 15:53:31 EST,20160412 15:53:31 EST,20160412 15:53:31 EST,0.7984,,EURGBP,long,,20160412 15:19:16 EST,closed,20160412 15:19:16 EST,0.80744,,,2.0,2.0,,EURGBP,,-255.0184,-2.0,GBP,99653.079,4.0,1999716.2074,99653.079,99715.079,99715.079,4.7957,2.7957
13.0,-2.0253,20160412 16:04:09 EST,20160412 16:04:09 EST,20160412 16:04:09 EST,0.79833,,EURGBP,short,,20160412 15:53:31 EST,closed,20160412 15:53:31 EST,0.7984,,,2.0,2.0,,EURGBP,,1.9747,2.0,GBP,99651.0537,4.0,1999714.2327,99651.0537,99717.0537,99717.0537,1.6926,-0.307399999998
14.0,-7.3852,20160412 16:17:48 EST,20160412 16:17:48 EST,20160412 16:17:48 EST,0.79821,,EURGBP,long,,20160412 16:04:09 EST,closed,20160412 16:04:09 EST,0.79833,,,2.0,2.0,,EURGBP,,-3.3852,-2.0,GBP,99643.6685,4.0,1999710.8475,99643.6685,99713.6685,99713.6685,-0.282099999999,-2.2821
15.0,-3.1537,20160412 16:30:27 EST,20160412 16:30:27 EST,20160412 16:30:27 EST,0.79818,,EURGBP,short,,20160412 16:17:48 EST,closed,20160412 16:17:48 EST,0.79821,,,2.0,2.0,,EURGBP,,0.846300000002,2.0,GBP,99640.5148,4.0,1999710.0012,99640.5148,99714.5148,99714.5148,1.6926,-0.307400000001
