permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,1.41219,20000.0,20000.0,-2.0,BOT,GBP,USD,20160410 17:15:12 EST,,0.0,99998.0,1971756.2,99977.8,1.41219,99981.8,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,1.41281,40000.0,-20000.0,10.4,SLD,GBP,USD,20160410 19:26:29 EST,,12.4,100008.4,1971756.2,100035.4,1.41281,100041.4,100012.4,10.4
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,1.413,40000.0,20000.0,-5.8,BOT,GBP,USD,20160410 19:51:43 EST,,-3.8,100002.6,1971756.2,99966.2,1.413,99974.2,100008.6,-5.8
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,1.41281,40000.0,-20000.0,-5.8,SLD,GBP,USD,20160410 20:41:43 EST,,-3.8,99996.8,1971756.2,100023.8,1.41281,100033.8,100004.8,-5.8
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,1.413,40000.0,20000.0,-5.8,BOT,GBP,USD,20160410 22:55:21 EST,,-3.8,99991.0,1971756.2,99954.6,1.413,99966.6,100001.0,-5.8
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,1.41281,40000.0,-20000.0,-5.8,SLD,GBP,USD,20160410 22:55:52 EST,,-3.8,99985.2,1971756.2,100012.2,1.41281,100026.2,99997.2,-5.8
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,1.413,40000.0,20000.0,-5.8,BOT,GBP,USD,20160410 23:24:08 EST,,-3.8,99979.4,1971756.2,99943.0,1.413,99959.0,99993.4,-5.8
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,1.413,20000.0,40000.0,-2.0,BOT,GBP,USD,20160411 04:13:31 EST,,0.0,99977.4,1943496.2,99906.6,1.413,99924.6,99993.4,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,1.41281,20000.0,20000.0,-5.8,SLD,GBP,USD,20160411 04:37:15 EST,,-3.8,99971.6,1971752.4,99935.2,1.413,99955.2,99989.6,-5.8
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,1.413,20000.0,40000.0,-2.0,BOT,GBP,USD,20160411 04:47:55 EST,,0.0,99969.6,1943492.4,99898.8,1.413,99920.8,99989.6,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,1.41281,20000.0,20000.0,-5.8,SLD,GBP,USD,20160411 05:01:34 EST,,-3.8,99963.8,1971748.6,99927.4,1.413,99951.4,99985.8,-5.8
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,1.413,20000.0,40000.0,-2.0,BOT,GBP,USD,20160411 07:02:03 EST,,0.0,99961.8,1943488.6,99891.0,1.413,99917.0,99985.8,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,1.41281,20000.0,20000.0,-5.8,SLD,GBP,USD,20160411 07:16:39 EST,,-3.8,99956.0,1971744.8,99919.6,1.413,99947.6,99982.0,-5.8
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,1.413,20000.0,40000.0,-2.0,BOT,GBP,USD,20160411 10:05:35 EST,,0.0,99954.0,1943484.8,99883.2,1.413,99913.2,99982.0,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,1.41281,20000.0,20000.0,-5.8,SLD,GBP,USD,20160411 10:47:27 EST,,-3.8,99948.2,1971741.0,99911.8,1.413,99943.8,99978.2,-5.8
