trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-1518.7613,20160512 02:14:58 EST,20160512 02:14:58 EST,20160512 02:14:58 EST,8447.75,,#ChinaHShar,short,,20160511 05:36:34 EST,closed,20160511 05:36:34 EST,8432.9,,,2.0,2.0,,#ChinaHShar,,-1485.0,2.0,USD,98498.1045,33.7613,2844775.0,98498.1045,98515.0,,98515.0,
2.0,-1979.64292,20160512 05:31:13 EST,20160512 05:31:13 EST,20160512 05:31:13 EST,8420.46,,#ChinaHShar,short,,20160512 03:25:21 EST,closed,20160512 03:25:21 EST,8401.0,,,2.0,2.0,,#ChinaHShar,,-1946.0,2.0,USD,96535.26358,33.64292,3686821.0,96535.26358,96569.0,,96569.0,
3.0,-1533.65184,20160512 05:35:21 EST,20160512 05:35:21 EST,20160512 05:35:21 EST,8405.46,,#ChinaHShar,long,,20160512 05:31:13 EST,closed,20160512 05:31:13 EST,8420.46,,,2.0,2.0,,#ChinaHShar,,-1500.0,-2.0,USD,95018.45266,33.65184,4527367.0,95018.45266,95069.0,,95069.0,
4.0,-1533.65184,20160512 10:28:10 EST,20160512 10:28:10 EST,20160512 10:28:10 EST,8420.46,,#ChinaHShar,short,,20160512 05:35:21 EST,closed,20160512 05:35:21 EST,8405.46,,,2.0,2.0,,#ChinaHShar,,-1500.0,2.0,USD,93501.61174,33.65184,5369413.0,93501.61174,93569.0,,93569.0,
5.0,-1533.65184,20160512 10:52:52 EST,20160512 10:52:52 EST,20160512 10:52:52 EST,8405.46,,#ChinaHShar,long,,20160512 10:31:59 EST,closed,20160512 10:31:59 EST,8420.46,,,2.0,2.0,,#ChinaHShar,,-1500.0,-2.0,USD,91984.80082,33.65184,6209959.0,91984.80082,92069.0,,92069.0,
6.0,-1533.65184,20160512 15:54:44 EST,20160512 15:54:44 EST,20160512 15:54:44 EST,8420.46,,#ChinaHShar,short,,20160512 10:52:52 EST,closed,20160512 10:52:52 EST,8405.46,,,2.0,2.0,,#ChinaHShar,,-1500.0,2.0,USD,90467.9599,33.65184,7052005.0,90467.9599,90569.0,,90569.0,
7.0,7687.53258,20160512 23:54:07 EST,20160512 23:54:07 EST,20160512 23:54:07 EST,8328.25,,#ChinaHShar,short,,20160512 20:09:20 EST,closed,20160512 20:09:20 EST,8405.46,,,2.0,2.0,,#ChinaHShar,,7721.0,2.0,USD,98172.3034,33.46742,7884830.0,98172.3034,98290.0,,98290.0,
8.0,-5379.20608,20160513 03:39:32 EST,20160513 03:39:32 EST,20160513 03:39:32 EST,8274.79,,#ChinaHShar,long,,20160513 00:05:21 EST,closed,20160513 00:05:21 EST,8328.25,,,2.0,2.0,,#ChinaHShar,,-5346.0,-2.0,USD,92809.75382,33.20608,8712309.0,92809.75382,92944.0,,92944.0,
9.0,-4085.1802,20160513 05:56:55 EST,20160513 05:56:55 EST,20160513 05:56:55 EST,8315.31,,#ChinaHShar,short,,20160513 03:39:32 EST,closed,20160513 03:39:32 EST,8274.79,,,2.0,2.0,,#ChinaHShar,,-4052.0,2.0,USD,88741.1232,33.1802,9543840.0,88741.1232,88892.0,,88892.0,
10.0,-1533.23124,20160513 06:04:35 EST,20160513 06:04:35 EST,20160513 06:04:35 EST,8300.31,,#ChinaHShar,long,,20160513 05:56:55 EST,closed,20160513 05:56:55 EST,8315.31,,,2.0,2.0,,#ChinaHShar,,-1500.0,-2.0,USD,87224.52258,33.23124,10373871.0,87224.52258,87392.0,,87392.0,
