trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-6866.324,20160511 09:20:03 EST,20160511 09:20:03 EST,20160511 09:20:03 EST,16615.0,,#Japan225,short,,20160511 05:37:04 EST,closed,20160511 05:37:04 EST,16547.0,,,2.0,2.0,,#Japan225,,-6800.0,2.0,USD,93166.77,66.324,3661500.0,93166.77,93200.0,,93200.0,
2.0,-18966.082,20160511 17:49:10 EST,20160511 17:49:10 EST,20160511 17:49:10 EST,16426.0,,#Japan225,long,,20160511 09:20:03 EST,closed,20160511 09:20:03 EST,16615.0,,,2.0,2.0,,#Japan225,,-18900.0,-2.0,USD,74233.918,66.082,5304100.0,74233.918,74300.0,,74300.0,
3.0,-3665.776,20160511 20:59:44 EST,20160511 20:59:44 EST,20160511 20:59:44 EST,16462.0,,#Japan225,short,,20160511 17:49:10 EST,closed,20160511 17:49:10 EST,16426.0,,,2.0,2.0,,#Japan225,,-3600.0,2.0,USD,70600.994,65.776,6950300.0,70600.994,70700.0,,70700.0,
4.0,7334.004,20160512 00:28:05 EST,20160512 00:28:05 EST,20160512 00:28:05 EST,16536.0,,#Japan225,long,,20160511 20:59:44 EST,closed,20160511 20:59:44 EST,16462.0,,,2.0,2.0,,#Japan225,,7400.0,-2.0,USD,77967.922,65.996,8603900.0,77967.922,78100.0,,78100.0,
5.0,-16266.468,20160512 02:21:34 EST,20160512 02:21:34 EST,20160512 02:21:34 EST,16698.0,,#Japan225,short,,20160512 00:28:05 EST,closed,20160512 00:28:05 EST,16536.0,,,2.0,2.0,,#Japan225,,-16200.0,2.0,USD,61734.526,66.468,10273700.0,61734.526,61900.0,,61900.0,
6.0,-6766.658,20160512 18:20:38 EST,20160512 18:20:38 EST,20160512 18:20:38 EST,16631.0,,#Japan225,long,,20160512 02:21:34 EST,closed,20160512 02:21:34 EST,16698.0,,,2.0,2.0,,#Japan225,,-6700.0,-2.0,USD,55001.264,66.658,11936800.0,55001.264,55200.0,,55200.0,
7.0,19433.866,20160513 06:59:42 EST,20160513 06:59:42 EST,20160513 06:59:42 EST,16436.0,,#Japan225,short,,20160512 18:20:38 EST,closed,20160512 18:20:38 EST,16631.0,,,2.0,2.0,,#Japan225,,19500.0,2.0,USD,74468.392,66.134,13580400.0,74468.392,74700.0,,74700.0,
8.0,-2765.69,20160513 13:29:55 EST,20160513 13:29:55 EST,20160513 13:29:55 EST,16409.0,,#Japan225,long,,20160513 06:59:42 EST,closed,20160513 06:59:42 EST,16436.0,,,2.0,2.0,,#Japan225,,-2700.0,-2.0,USD,71735.574,65.69,15221300.0,71735.574,72000.0,,72000.0,
9.0,5334.472,20160513 15:20:39 EST,20160513 15:20:39 EST,20160513 15:20:39 EST,16355.0,,#Japan225,short,,20160513 13:29:55 EST,closed,20160513 13:29:55 EST,16409.0,,,2.0,2.0,,#Japan225,,5400.0,2.0,USD,77102.864,65.528,16856800.0,77102.864,77400.0,,77400.0,
10.0,1634.546,20160513 15:22:41 EST,20160513 15:22:41 EST,20160513 15:22:41 EST,16372.0,,#Japan225,long,,20160513 15:20:39 EST,closed,20160513 15:20:39 EST,16355.0,,,2.0,2.0,,#Japan225,,1700.0,-2.0,USD,78770.12,65.454,18494000.0,78770.12,79100.0,,79100.0,
11.0,-965.506,20160513 17:20:29 EST,20160513 17:20:29 EST,20160513 17:20:29 EST,16381.0,,#Japan225,short,,20160513 15:22:41 EST,closed,20160513 15:22:41 EST,16372.0,,,2.0,2.0,,#Japan225,,-900.0,2.0,USD,77837.358,65.506,20132100.0,77837.358,78200.0,,78200.0,
12.0,-1165.502,20160513 17:45:21 EST,20160513 17:45:21 EST,20160513 17:45:21 EST,16370.0,,#Japan225,long,,20160513 17:20:29 EST,closed,20160513 17:20:29 EST,16381.0,,,2.0,2.0,,#Japan225,,-1100.0,-2.0,USD,76704.618,65.502,21769100.0,76704.618,77100.0,,77100.0,
13.0,-1165.502,20160513 20:25:05 EST,20160513 20:25:05 EST,20160513 20:25:05 EST,16381.0,,#Japan225,short,,20160513 17:45:21 EST,closed,20160513 17:45:21 EST,16370.0,,,2.0,2.0,,#Japan225,,-1100.0,2.0,USD,75571.856,65.502,23407200.0,75571.856,76000.0,,76000.0,
14.0,-1165.502,20160514 01:18:39 EST,20160514 01:18:39 EST,20160514 01:18:39 EST,16370.0,,#Japan225,long,,20160513 20:25:05 EST,closed,20160513 20:25:05 EST,16381.0,,,2.0,2.0,,#Japan225,,-1100.0,-2.0,USD,74439.116,65.502,25044200.0,74439.116,74900.0,,74900.0,
