Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160330 08:35:59 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160330 08:35:59 EST,paperUSD,19986.261264,20000.0,-286936.8,0,-13.738736,0.0,USD
20160330 17:10:32 EST,paperUSD,17640.569168,17668.0,397668.0,0,-2359.430832,-2332.0,USD
20160330 17:46:30 EST,paperUSD,17626.875664,17668.0,-287007.2,0,-2373.124336,-2332.0,USD
20160331 04:48:35 EST,paperUSD,17005.994304,17060.8,-287007.2,0,-2994.005696,-2939.2,USD
20160331 06:10:56 EST,paperUSD,16525.903616,16594.4,-287007.2,0,-3474.096384,-3405.6,USD
20160401 04:34:59 EST,paperUSD,17647.390224,17729.6,398662.4,0,-2352.609776,-2270.4,USD
20160401 05:09:20 EST,paperUSD,17633.676832,17729.6,-287007.2,0,-2366.323168,-2270.4,USD
20160401 05:11:22 EST,paperUSD,17584.762736,17694.4,398697.6,0,-2415.237264,-2305.6,USD
20160401 05:33:24 EST,paperUSD,17557.335952,17694.4,-972641.6,0,-2442.664048,-2305.6,USD
20160401 05:34:26 EST,paperUSD,17508.421856,17659.2,-286936.8,0,-2491.578144,-2340.8,USD
20160401 05:36:27 EST,paperUSD,17494.708464,17659.2,-972606.4,0,-2505.291536,-2340.8,USD
20160401 09:26:37 EST,paperUSD,17396.880272,17588.8,398803.2,0,-2603.119728,-2411.2,USD
20160401 10:39:06 EST,paperUSD,17383.16688,17588.8,-286866.4,0,-2616.83312,-2411.2,USD
20160401 10:41:08 EST,paperUSD,17334.252784,17553.6,398838.4,0,-2665.747216,-2446.4,USD
20160401 10:43:42 EST,paperUSD,17320.539392,17553.6,-286831.2,0,-2679.460608,-2446.4,USD
20160401 10:45:46 EST,paperUSD,17271.625296,17518.4,398873.6,0,-2728.374704,-2481.6,USD
20160401 10:50:25 EST,paperUSD,17257.911904,17518.4,-286796.0,0,-2742.088096,-2481.6,USD
20160401 10:52:02 EST,paperUSD,17208.997808,17483.2,398908.8,0,-2791.002192,-2516.8,USD
20160401 10:54:04 EST,paperUSD,17195.284416,17483.2,-286760.8,0,-2804.715584,-2516.8,USD
20160401 11:00:21 EST,paperUSD,17146.37032,17448.0,398944.0,0,-2853.62968,-2552.0,USD
20160401 11:03:27 EST,paperUSD,17132.656928,17448.0,-286725.6,0,-2867.343072,-2552.0,USD
20160401 11:10:45 EST,paperUSD,17083.742832,17412.8,398979.2,0,-2916.257168,-2587.2,USD
20160401 13:05:03 EST,paperUSD,17070.02944,17412.8,-286690.4,0,-2929.97056,-2587.2,USD
20160401 13:07:06 EST,paperUSD,17021.115344,17377.6,399014.4,0,-2978.884656,-2622.4,USD
20160401 13:32:25 EST,paperUSD,17007.401952,17377.6,-286655.2,0,-2992.598048,-2622.4,USD
20160401 14:03:59 EST,paperUSD,16958.487856,17342.4,399049.6,0,-3041.512144,-2657.6,USD
20160401 14:05:02 EST,paperUSD,16944.774464,17342.4,-286620.0,0,-3055.225536,-2657.6,USD
20160401 14:45:20 EST,paperUSD,16895.860368,17307.2,399084.8,0,-3104.139632,-2692.8,USD
20160401 14:57:30 EST,paperUSD,16882.146976,17307.2,-286584.8,0,-3117.853024,-2692.8,USD
20160401 14:59:36 EST,paperUSD,16833.23288,17272.0,399120.0,0,-3166.76712,-2728.0,USD
20160401 15:22:14 EST,paperUSD,16805.804688,17272.0,-972289.6,0,-3194.195312,-2728.0,USD
20160401 15:24:16 EST,paperUSD,16707.977904,17201.6,399049.6,0,-3292.022096,-2798.4,USD
20160404 05:32:11 EST,paperUSD,16694.498064,17201.6,-274942.4,0,-3305.501936,-2798.4,USD
20160404 05:45:16 EST,paperUSD,16549.020864,17069.6,398917.6,0,-3450.979136,-2930.4,USD
20160404 05:58:50 EST,paperUSD,16535.555808,17069.6,-274335.2,0,-3464.444192,-2930.4,USD
20160404 06:01:51 EST,paperUSD,16601.289168,17148.8,398996.8,0,-3398.710832,-2851.2,USD
20160404 06:05:54 EST,paperUSD,16587.820416,17148.8,-274440.8,0,-3412.179584,-2851.2,USD
20160404 07:02:00 EST,paperUSD,17102.362224,17676.8,398468.8,0,-2897.637776,-2323.2,USD
20160404 08:02:02 EST,paperUSD,17088.885376,17676.8,-275373.6,0,-2911.114624,-2323.2,USD
20160404 08:32:10 EST,paperUSD,17981.826656,18583.2,-275373.6,0,-2018.173344,-1416.8,USD
20160404 09:02:02 EST,paperUSD,17915.568992,18530.4,-275373.6,0,-2084.431008,-1469.6,USD
20160404 09:32:23 EST,paperUSD,18878.930864,19507.2,396532.8,0,-1121.069136,-492.8,USD
20160404 19:32:09 EST,paperUSD,18865.587072,19507.2,-270656.8,0,-1134.412928,-492.8,USD
20160404 20:02:10 EST,paperUSD,19661.859472,20316.8,395723.2,0,-338.140528,316.8,USD
20160405 00:32:10 EST,paperUSD,19648.567952,20316.8,-268852.8,0,-351.432048,316.8,USD
20160405 01:02:19 EST,paperUSD,20981.70336,21663.2,394376.8,0,981.70336,1663.2,USD
