trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,46.776,20160403 17:15:18 EST,20160403 17:15:18 EST,20160403 17:15:18 EST,127.235,,EURJPY,short,,20160331 11:29:34 EST,closed,20160331 11:29:34 EST,127.812,,,1.0,1.0,,EURJPY,,50.776,1.0,20044.776,4.0,390066.384,20050.776
2.0,-65.16,20160403 17:15:20 EST,20160403 17:15:20 EST,20160403 17:15:20 EST,111.61,,USDJPY,long,,20160331 11:29:35 EST,closed,20160331 11:29:35 EST,112.305,,,1.0,1.0,,USDJPY,,-61.16,-1.0,19981.616,4.0,399888.064,19989.616
3.0,35.864,20160404 13:14:27 EST,20160404 13:14:27 EST,20160404 13:14:27 EST,85.227,,CADJPY,short,,20160403 17:15:21 EST,closed,20160403 17:15:21 EST,85.68,,,1.0,1.0,,CADJPY,,39.864,1.0,20017.48,4.0,399848.2,20029.48
4.0,-1.712,20160404 13:18:00 EST,20160404 13:18:00 EST,20160404 13:18:00 EST,85.214,,CADJPY,short,,20160404 13:16:30 EST,closed,20160404 13:16:30 EST,85.24,,,1.0,1.0,,CADJPY,,2.288,1.0,20015.768,4.0,399845.912,20031.768
5.0,-4.176,20160404 13:28:06 EST,20160404 13:28:06 EST,20160404 13:28:06 EST,85.243,,CADJPY,short,,20160404 13:26:35 EST,closed,20160404 13:26:35 EST,85.241,,,1.0,1.0,,CADJPY,,-0.176,1.0,20011.592,4.0,399846.088,20031.592
6.0,-4.088,20160404 13:32:09 EST,20160404 13:32:09 EST,20160404 13:32:09 EST,85.257,,CADJPY,short,,20160404 13:30:38 EST,closed,20160404 13:30:38 EST,85.256,,,1.0,1.0,,CADJPY,,-0.0880000000004,1.0,20007.504,4.0,399846.176,20031.504
7.0,-1.8,20160404 13:37:36 EST,20160404 13:37:36 EST,20160404 13:37:36 EST,85.188,,CADJPY,short,,20160404 13:36:31 EST,closed,20160404 13:36:31 EST,85.213,,,1.0,1.0,,CADJPY,,2.2,1.0,20003.704,4.0,389641.96,20033.704
9.0,-6.288,20160404 14:01:55 EST,20160404 14:01:55 EST,20160404 14:01:55 EST,158.771,,GBPJPY,long,,20160404 14:00:51 EST,closed,20160404 14:00:51 EST,158.797,,,1.0,1.0,,GBPJPY,,-2.288,-1.0,19995.416,4.0,374645.352,20031.416
8.0,-6.464,20160404 14:01:55 EST,20160404 14:01:55 EST,20160404 14:01:55 EST,115.96,,CHFJPY,short,,20160404 13:37:35 EST,closed,20160404 13:37:35 EST,115.932,,,1.0,1.0,,CHFJPY,,-2.464,1.0,19990.952,4.0,384849.832,20028.952
10.0,-2.416,20160404 14:03:27 EST,20160404 14:03:27 EST,20160404 14:03:27 EST,85.177,,CADJPY,short,,20160404 14:01:23 EST,open,20160404 14:01:23 EST,85.195,,,1.0,2.0,,CADJPY,,1.584,1.0,19986.536,4.0,368170.048,20030.536
12.0,-4.0,20160404 14:04:57 EST,20160404 14:04:57 EST,20160404 14:04:57 EST,115.938,,CHFJPY,short,,20160404 14:03:26 EST,closed,20160404 14:03:26 EST,115.938,,,1.0,1.0,,CHFJPY,,-1.25055521494e-12,1.0,19984.536,4.0,378372.592,20030.536
11.0,-3.824,20160404 14:06:58 EST,20160404 14:06:58 EST,20160404 14:06:58 EST,158.784,,GBPJPY,long,,20160404 14:02:56 EST,closed,20160404 14:02:56 EST,158.782,,,1.0,1.0,,GBPJPY,,0.175999999998,-1.0,19982.712,4.0,392345.584,20030.712
13.0,-6.112,20160404 14:10:01 EST,20160404 14:10:01 EST,20160404 14:10:01 EST,158.795,,GBPJPY,long,,20160404 14:08:29 EST,closed,20160404 14:08:29 EST,158.819,,,1.0,1.0,,GBPJPY,,-2.112,-1.0,19974.6,4.0,382138.728,20028.6
14.0,-4.44,20160404 14:10:01 EST,20160404 14:10:01 EST,20160404 14:10:01 EST,115.968,,CHFJPY,short,,20160404 14:08:30 EST,closed,20160404 14:08:30 EST,115.963,,,1.0,1.0,,CHFJPY,,-0.440000000001,1.0,19972.16,4.0,392343.912,20028.16
15.0,-6.816,20160404 14:14:04 EST,20160404 14:14:04 EST,20160404 14:14:04 EST,158.804,,GBPJPY,long,,20160404 14:11:03 EST,closed,20160404 14:11:03 EST,158.836,,,1.0,1.0,,GBPJPY,,-2.816,-1.0,19963.344,4.0,382135.296,20025.344
16.0,-5.144,20160404 14:14:04 EST,20160404 14:14:04 EST,20160404 14:14:04 EST,115.988,,CHFJPY,short,,20160404 14:12:34 EST,closed,20160404 14:12:34 EST,115.975,,,1.0,1.0,,CHFJPY,,-1.144,1.0,19960.2,4.0,392342.24,20024.2
17.0,-5.408,20160404 14:25:10 EST,20160404 14:25:10 EST,20160404 14:25:10 EST,158.739,,GBPJPY,long,,20160404 14:24:09 EST,closed,20160404 14:24:09 EST,158.755,,,1.0,1.0,,GBPJPY,,-1.408,-1.0,19952.792,4.0,382136.264,20022.792
18.0,-5.232,20160404 14:25:40 EST,20160404 14:25:40 EST,20160404 14:25:40 EST,115.975,,CHFJPY,short,,20160404 14:24:09 EST,closed,20160404 14:24:09 EST,115.961,,,1.0,1.0,,CHFJPY,,-1.232,1.0,19949.56,4.0,392342.064,20021.56
19.0,-4.704,20160404 14:27:14 EST,20160404 14:27:14 EST,20160404 14:27:14 EST,158.731,,GBPJPY,long,,20160404 14:26:13 EST,closed,20160404 14:26:13 EST,158.739,,,1.0,1.0,,GBPJPY,,-0.704000000001,-1.0,19944.856,4.0,392341.36,20020.856
21.0,-2.504,20160404 14:31:46 EST,20160404 14:31:46 EST,20160404 14:31:46 EST,158.797,,GBPJPY,long,,20160404 14:28:45 EST,closed,20160404 14:28:45 EST,158.78,,,1.0,1.0,,GBPJPY,,1.496,-1.0,19940.352,4.0,382135.12,20022.352
20.0,-4.088,20160404 14:31:47 EST,20160404 14:31:47 EST,20160404 14:31:47 EST,115.998,,CHFJPY,short,,20160404 14:28:14 EST,closed,20160404 14:28:14 EST,115.997,,,1.0,1.0,,CHFJPY,,-0.0879999999992,1.0,19938.264,4.0,392342.944,20022.264
