Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:08 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 21:27:22 EST,paperUSD,99998.0,100000.0,1978271.392,-211.968,-2.0,0.0,USD,99786.032,99790.032,-209.968
20160410 21:28:22 EST,paperUSD,99996.0,100000.0,1951355.536,30.672,-4.0,0.0,USD,100026.672,100034.672,34.672
20160410 22:48:23 EST,paperUSD,99991.36,99997.36,1978268.752,-211.968,-8.64,-2.64,USD,99779.392,99787.392,-209.968
20160410 22:48:53 EST,paperUSD,99988.128,99996.128,1999998.592,0.0,-11.872,-3.872,USD,99988.128,99996.128,0.0
20160411 01:04:55 EST,paperUSD,99986.128,99996.128,1978268.752,205.68,-13.872,-3.872,USD,100191.808,100203.808,207.68
20160411 01:04:56 EST,paperUSD,99984.128,99996.128,1951355.536,-46.592,-15.872,-3.872,USD,99937.536,99953.536,-42.592
20160411 01:42:16 EST,paperUSD,99979.488,99993.488,1978271.392,205.68,-20.512,-6.512,USD,100185.168,100201.168,207.68
20160411 01:42:49 EST,paperUSD,99976.256,99992.256,2000000.0,0.0,-23.744,-7.744,USD,99976.256,99992.256,0.0
20160411 02:27:11 EST,paperUSD,99974.256,99992.256,1978271.392,-211.968,-25.744,-7.744,USD,99762.288,99782.288,-209.968
20160411 02:27:16 EST,paperUSD,99972.256,99992.256,1951355.536,30.672,-27.744,-7.744,USD,100002.928,100026.928,34.672
20160411 02:56:30 EST,paperUSD,99969.024,99991.024,1973085.376,242.64,-30.976,-8.976,USD,100211.664,100235.664,244.64
20160411 02:57:01 EST,paperUSD,99964.384,99988.384,1999998.592,0.0,-35.616,-11.616,USD,99964.384,99988.384,0.0
20160411 03:23:43 EST,paperUSD,99962.384,99988.384,1978269.984,-211.968,-37.616,-11.616,USD,99750.416,99778.416,-209.968
