Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160330 08:35:42 EST,paperUSD,20000.0,20000.0,400000.0,0.0,0.0,0.0,USD,,,
20160330 08:35:42 EST,paperUSD,19971.1882,20000.0,-1040590.0,0.0,-28.8118,0.0,USD,,,
20160330 21:57:48 EST,paperUSD,14522.4848,14580.0,-1040590.0,0.0,-5477.5152,-5420.0,USD,,,
20160331 05:31:42 EST,paperUSD,11003.7116,11090.0,398070.0,0.0,-8996.2884,-8910.0,USD,,,
20160331 07:40:28 EST,paperUSD,10974.8862,11090.0,-1043200.0,0.0,-9025.1138,-8910.0,USD,,,
20160331 10:50:18 EST,paperUSD,10876.0594,11020.0,398140.0,0.0,-9123.9406,-8980.0,USD,,,
20160331 13:24:11 EST,paperUSD,10847.234,11020.0,-1043130.0,0.0,-9152.766,-8980.0,USD,,,
20160331 20:39:00 EST,paperUSD,10748.4072,10950.0,398210.0,0.0,-9251.5928,-9050.0,USD,,,
20160331 23:21:28 EST,paperUSD,10719.5818,10950.0,-1043060.0,0.0,-9280.4182,-9050.0,USD,,,
20160401 04:49:06 EST,paperUSD,10620.755,10880.0,398280.0,0.0,-9379.245,-9120.0,USD,,,
20160401 04:51:07 EST,paperUSD,10591.9296,10880.0,-1042990.0,0.0,-9408.0704,-9120.0,USD,,,
20160401 09:29:07 EST,paperUSD,10493.1028,10810.0,398350.0,0.0,-9506.8972,-9190.0,USD,,,
20160401 10:12:27 EST,paperUSD,10464.276,10810.0,-1042990.0,0.0,-9535.724,-9190.0,USD,,,
20160401 10:14:57 EST,paperUSD,10365.4506,10740.0,398280.0,0.0,-9634.5494,-9260.0,USD,,,
20160401 10:17:29 EST,paperUSD,10336.6238,10740.0,-1043060.0,0.0,-9663.3762,-9260.0,USD,,,
20160401 10:25:04 EST,paperUSD,10237.7984,10670.0,398210.0,0.0,-9762.2016,-9330.0,USD,,,
20160401 10:27:36 EST,paperUSD,10208.9716,10670.0,-1043130.0,0.0,-9791.0284,-9330.0,USD,,,
20160401 10:32:09 EST,paperUSD,10110.1462,10600.0,398140.0,0.0,-9889.8538,-9400.0,USD,,,
20160401 14:09:59 EST,paperUSD,10081.3208,10600.0,-1043130.0,0.0,-9918.6792,-9400.0,USD,,,
20160401 14:59:59 EST,paperUSD,9982.494,10530.0,398210.0,0.0,-10017.506,-9470.0,USD,,,
20160401 15:07:33 EST,paperUSD,9953.6686,10530.0,-1043060.0,0.0,-10046.3314,-9470.0,USD,,,
20160401 15:09:35 EST,paperUSD,9854.8418,10460.0,398280.0,0.0,-10145.1582,-9540.0,USD,,,
20160401 16:36:14 EST,paperUSD,9826.0164,10460.0,-1042990.0,0.0,-10173.9836,-9540.0,USD,,,
20160401 16:38:16 EST,paperUSD,9727.1896,10390.0,398350.0,0.0,-10272.8104,-9610.0,USD,,,
20160401 16:46:20 EST,paperUSD,9698.3642,10390.0,-1042920.0,0.0,-10301.6358,-9610.0,USD,,,
20160404 05:38:48 EST,paperUSD,9669.9142,10390.0,-2465420.0,0.0,-10330.0858,-9610.0,USD,,,
20160404 05:43:19 EST,paperUSD,18546.4546,19295.0,-1042440.0,0.0,-1453.5454,-705.0,USD,,,
20160404 05:47:51 EST,paperUSD,26542.9774,27320.0,381420.0,0.0,6542.9774,7320.0,USD,,,
